Cell	Overlap	Total	Ratio	Mean	STD	Z-score	Enrichment	P-val	 Null_Model	disease	BH_FDR5per	BH_corrected_pval	Bon_corrected_pval	neg_log_ten	BH_neg_log_ten	Bon_neg_log_ten
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	1	47	0.0212766	3.66533	1.71257	-1.55634	0.272826	0.940186	Null_Model_GWAS_SNP_SNPmatch	Monobrow	False	0.9771317571234734	1.0	0.02678622003567837	0.010046871763707492	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	0	5	0.0	0.10989	0.334533	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Total cholesterol levels in LDL	False	0.6941082617328519	1.0	0.3010299956639812	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	0	10	0.0	1.41858	0.973455	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Pulse pressure x alcohol consumption  light vs heavy  interaction  2df test	False	0.6941082617328519	1.0	0.3010299956639812	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	1	7	0.142857	0.726274	0.75432	0.362878	1.37689	0.358348	Null_Model_GWAS_SNP_SNPmatch	Urate levels in overweight individuals	False	0.6941082617328519	1.0	0.4456950150576686	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	0	47	0.0	2.25774	1.29132	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Family history of Alzheimer s disease	False	0.6941082617328519	1.0	0.3010299956639812	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	3	44	0.0681818	4.34366	1.83406	-0.732612	0.690662	0.768103	Null_Model_GWAS_SNP_SNPmatch	Migraine	False	0.8631260515463918	1.0	0.11458053865042135	0.06392577497604254	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	5	41	0.121951	3.8012	1.73247	0.691962	1.31537	0.24448	Null_Model_GWAS_SNP_SNPmatch	Glycine levels	False	0.6941082617328519	1.0	0.6117566631044041	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	2	5	0.4	0.324675	0.530547	3.15773	6.16	0.000795017	Null_Model_GWAS_SNP_SNPmatch	Iron status biomarkers  transferrin saturation	True	0.010835076875	0.606597971	3.099623584642579	1.9651680030086895	0.2170990466876987
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	7	44	0.159091	4.71029	1.91102	1.19816	1.48611	0.115427	Null_Model_GWAS_SNP_SNPmatch	Waist hip ratio	False	0.5370682560975609	1.0	0.9376925917047939	0.26997051623198165	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	96	1317	0.0728929	134.46	10.4012	-3.69761	0.713969	0.999891	Null_Model_GWAS_SNP_SNPmatch	Educational attainment  years of education	False	0.999989	1.0	4.734067864132536e-05	4.777265575937333e-06	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	16	92	0.173913	10.3447	2.78785	2.02857	1.54669	0.021251	Null_Model_GWAS_SNP_SNPmatch	Cholesterol  total	False	0.17249481914893616	1.0	1.6726206287071506	0.7632239443519688	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	1	26	0.0384615	2.29071	1.38579	-0.931391	0.436546	0.824174	Null_Model_GWAS_SNP_SNPmatch	Corneal structure	False	0.9022163012912482	1.0	0.08398109016891063	0.04468933031203957	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	26	226	0.115044	28.8671	4.61902	-0.620723	0.900678	0.732609	Null_Model_GWAS_SNP_SNPmatch	Intelligence  MTAG	False	0.851944	1.0	0.13512775039120034	0.0695889513486597	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	1	6	0.166667	0.563437	0.694422	0.628672	1.77482	0.264782	Null_Model_GWAS_SNP_SNPmatch	Magnesium levels	False	0.6941082617328519	1.0	0.5771115417639844	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	20	157	0.127389	15.1878	3.55369	1.35414	1.31685	0.0878459	Null_Model_GWAS_SNP_SNPmatch	Prostate cancer	False	0.4687162356643357	1.0	1.056278503365362	0.32909000287554346	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	2	9	0.222222	1.33367	0.88349	0.754206	1.49963	0.225363	Null_Model_GWAS_SNP_SNPmatch	Normal facial asymmetry  angle of surface orientation score	False	0.6941082617328519	1.0	0.6471173847178201	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	2	6	0.333333	0.53047	0.665823	2.20709	3.77024	0.013654	Null_Model_GWAS_SNP_SNPmatch	Squamous cell lung carcinoma	False	0.12811505421686747	1.0	1.8647401014843414	0.892399835289063	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	20	308	0.0649351	32.6284	4.74908	-2.65912	0.612963	0.996083	Null_Model_GWAS_SNP_SNPmatch	General risk tolerance  MTAG	False	0.999989	1.0	0.0017044718773591553	4.777265575937333e-06	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	1	10	0.1	0.782218	0.809026	0.269191	1.27842	0.393892	Null_Model_GWAS_SNP_SNPmatch	Abdominal aortic aneurysm	False	0.6941082617328519	1.0	0.40462283968117885	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	2	8	0.25	0.908092	0.787111	1.38723	2.20242	0.0826852	Null_Model_GWAS_SNP_SNPmatch	Bipolar disorder lithium response  continuous  or schizophrenia	False	0.44457269647887326	1.0	1.082572218785289	0.35205721310054156	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	0	11	0.0	0.666334	0.789022	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Fasting plasma glucose	False	0.6941082617328519	1.0	0.3010299956639812	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	0	5	0.0	0.377622	0.563257	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Axial length	False	0.6941082617328519	1.0	0.3010299956639812	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	0	5	0.0	0.541459	0.66673	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Bone ultrasound measurement  velocity of sound	False	0.6941082617328519	1.0	0.3010299956639812	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	1	8	0.125	0.985015	0.905966	0.0165404	1.01521	0.493402	Null_Model_GWAS_SNP_SNPmatch	Glycerophospholipid levels	False	0.6941082617328519	1.0	0.30679909443443965	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	7	53	0.132075	8.003	2.43084	-0.412613	0.874672	0.660055	Null_Model_GWAS_SNP_SNPmatch	Body mass index  joint analysis main effects and physical activity interaction	False	0.8044948073248408	1.0	0.18041987475918927	0.09447675474387764	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	14	54	0.259259	5.80919	2.15837	3.79491	2.40997	7.38493e-05	Null_Model_GWAS_SNP_SNPmatch	Vitiligo	True	0.0014447952794871795	0.0563470159	4.131653616906915	2.8401936859785337	1.2491290789520344
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	2	31	0.0645161	1.65734	1.17706	0.291113	1.20675	0.385482	Null_Model_GWAS_SNP_SNPmatch	Gut microbiota  functional units	False	0.6941082617328519	1.0	0.41399589642803075	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	2	5	0.4	0.316683	0.527837	3.18909	6.31546	0.000713614	Null_Model_GWAS_SNP_SNPmatch	Branched chain amino acid levels  Isoleucine	True	0.010470913115384615	0.544487482	3.1465366383641293	1.980015444044048	0.2640121004092489
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	7	76	0.0921053	10.0749	2.74579	-1.11987	0.694794	0.868615	Null_Model_GWAS_SNP_SNPmatch	Body fat distribution  trunk fat ratio	False	0.9295167352941176	1.0	0.06117267513384045	0.03174278665543938	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	0	16	0.0	1.39161	1.02298	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Immune reponse to smallpox  secreted IFN alpha	False	0.6941082617328519	1.0	0.3010299956639812	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	1	9	0.111111	1.22478	0.981033	-0.229121	0.816476	0.590613	Null_Model_GWAS_SNP_SNPmatch	Age of smoking initiation	False	0.7599286998313659	1.0	0.2286969979972034	0.11922715340658557	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	28	189	0.148148	18.8022	3.83104	2.40087	1.48919	0.00817817	Null_Model_GWAS_SNP_SNPmatch	Blond vs  brown black hair color	False	0.08319924946666667	1.0	2.0873438659882657	1.0798805914250855	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	1	5	0.2	0.519481	0.672213	0.714832	1.925	0.237356	Null_Model_GWAS_SNP_SNPmatch	Electrocardiographic conduction measures	False	0.6941082617328519	1.0	0.6245997855004717	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	1	47	0.0212766	5.46354	2.13282	-2.09279	0.183032	0.981816	Null_Model_GWAS_SNP_SNPmatch	Photic sneeze reflex	False	0.999989	1.0	0.007969894771196336	4.777265575937333e-06	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	4	21	0.190476	2.47952	1.32054	1.15141	1.61322	0.124783	Null_Model_GWAS_SNP_SNPmatch	Osteoarthritis of the hip or knee	False	0.5567802865497076	1.0	0.9038445773866638	0.25431614982393713	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	0	6	0.0	0.609391	0.725446	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Age related macular degeneration  choroidal neovascularisation	False	0.6941082617328519	1.0	0.3010299956639812	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	22	187	0.117647	16.7473	3.52605	1.4897	1.31365	0.0681521	Null_Model_GWAS_SNP_SNPmatch	Reticulocyte fraction of red cells	False	0.39209089552238807	1.0	1.166520757520274	0.4066132420412724	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	2	13	0.153846	1.23576	0.991141	0.771067	1.61843	0.220334	Null_Model_GWAS_SNP_SNPmatch	Cancer  pleiotropy	False	0.6941082617328519	1.0	0.6569184811831148	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	2	27	0.0740741	4.07692	1.63373	-1.27128	0.490566	0.898185	Null_Model_GWAS_SNP_SNPmatch	Self reported risk taking behaviour	False	0.9478771161825725	1.0	0.046634202080724135	0.023247961420374535	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	4	64	0.0625	7.25075	2.35246	-1.38185	0.551667	0.916491	Null_Model_GWAS_SNP_SNPmatch	General factor of neuroticism	False	0.9579214150684932	1.0	0.03787179548030101	0.018670117645876415	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	0	6	0.0	0.527473	0.67342	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Endometrial endometrioid carcinoma	False	0.6941082617328519	1.0	0.3010299956639812	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	47	175	0.268571	16.1708	3.60247	8.55779	2.90647	5.7527e-18	Null_Model_GWAS_SNP_SNPmatch	Eosinophil percentage of white cells	True	1.5588064566666669e-15	4.3893101e-15	17.2401282735917	14.807207804002713	14.357603735636818
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	0	10	0.0	0.905095	0.839038	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Skin  hair and eye pigmentation  multivariate analysis	False	0.6941082617328519	1.0	0.3010299956639812	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	48	641	0.074883	74.2577	7.58798	-3.46044	0.646397	0.99973	Null_Model_GWAS_SNP_SNPmatch	Smoking initiation  ever regular vs never regular   MTAG	False	0.999989	1.0	0.00011727534299772331	4.777265575937333e-06	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	63	544	0.115809	54.9301	6.8158	1.184	1.14691	0.118206	Null_Model_GWAS_SNP_SNPmatch	Systolic blood pressure	False	0.5466132	1.0	0.9273604786090998	0.2623198848681256	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	6	26	0.230769	2.55544	1.46941	2.34417	2.34793	0.00953469	Null_Model_GWAS_SNP_SNPmatch	Asthma onset  childhood vs adult	False	0.09572326934210527	1.0	2.0206934225422537	1.0189824768681643	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	2	5	0.4	0.331668	0.577829	2.88724	6.03012	0.00194317	Null_Model_GWAS_SNP_SNPmatch	High IL 1beta levels in gingival crevicular fluid	True	0.022809826307692307	1.0	2.711489203089212	1.641878021777187	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	0	6	0.0	0.676324	0.636497	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Sex hormone levels	False	0.6941082617328519	1.0	0.3010299956639812	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	14	168	0.0833333	21.7193	4.28347	-1.80211	0.644589	0.964236	Null_Model_GWAS_SNP_SNPmatch	Age of smoking initiation  MTAG	False	0.9915256981132075	1.0	0.015816658053712993	0.0036960253778596333	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	43	270	0.159259	25.6354	4.27901	4.0581	1.67737	2.47369e-05	Null_Model_GWAS_SNP_SNPmatch	Mean corpuscular volume	True	0.00053926442	0.0188742547	4.6066547265844076	3.2681982329798025	1.7241301886295266
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	8	116	0.0689655	14.988	3.35855	-2.08066	0.53376	0.981268	Null_Model_GWAS_SNP_SNPmatch	Number of sexual partners	False	0.999989	1.0	0.008212363643913907	4.777265575937333e-06	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	0	10	0.0	0.517483	0.689887	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Sphingolipid levels	False	0.6941082617328519	1.0	0.3010299956639812	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	3	9	0.333333	0.679321	0.764239	3.03659	4.41618	0.00119637	Null_Model_GWAS_SNP_SNPmatch	Acute lymphoblastic leukemia in childhood  B cell precursor	True	0.015471700169491525	0.91283031	2.922134485809401	1.8104619594966644	0.039609947854520274
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	3	25	0.12	2.63636	1.48244	0.245295	1.13793	0.403114	Null_Model_GWAS_SNP_SNPmatch	Hair color	False	0.6941082617328519	1.0	0.3945721186984368	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	10	50	0.2	8.65135	2.39485	0.563146	1.15589	0.286668	Null_Model_GWAS_SNP_SNPmatch	Waist circumference adjusted for BMI  joint analysis main effects and smoking interaction	False	0.6941082617328519	1.0	0.5426207835064579	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	1	11	0.0909091	1.77722	1.16074	-0.669592	0.562676	0.748441	Null_Model_GWAS_SNP_SNPmatch	TB LM or TBLH BMD  pleiotropy	False	0.8558712634730539	1.0	0.12584242963536815	0.06759155514516105	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	0	8	0.0	0.496503	0.672486	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Diisocyanate induced asthma	False	0.6941082617328519	1.0	0.3010299956639812	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	1	20	0.05	1.73027	1.19966	-0.608733	0.577945	0.728649	Null_Model_GWAS_SNP_SNPmatch	Hypothyroidism	False	0.851944	1.0	0.1374816267887683	0.0695889513486597	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	1	8	0.125	1.11588	0.84057	-0.137864	0.89615	0.554826	Null_Model_GWAS_SNP_SNPmatch	QRS complex  Cornell	False	0.7336780554592721	1.0	0.25584319541426614	0.13449447061511713	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	1	25	0.04	2.01698	1.33668	-0.760828	0.49579	0.77662	Null_Model_GWAS_SNP_SNPmatch	Fasting blood glucose	False	0.8668069854014598	1.0	0.10979142942505375	0.062077597457106795	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	0	5	0.0	0.748252	0.760631	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Gestational age at birth  maternal effect	False	0.6941082617328519	1.0	0.3010299956639812	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	0	14	0.0	2.46553	1.29424	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Anxiety tension  special factor of neuroticism	False	0.6941082617328519	1.0	0.3010299956639812	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	0	5	0.0	0.315684	0.529381	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Incident atrial fibrillation	False	0.6941082617328519	1.0	0.3010299956639812	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	3	26	0.115385	3.02198	1.49383	-0.0147126	0.992727	0.505869	Null_Model_GWAS_SNP_SNPmatch	Diastolic blood pressure x alcohol consumption  light vs heavy  interaction  2df test	False	0.6948103057553958	1.0	0.2959619336403464	0.15813374851580397	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	1	5	0.2	0.818182	0.668513	0.271974	1.22222	0.392821	Null_Model_GWAS_SNP_SNPmatch	Coffee consumption  cups per day	False	0.6941082617328519	1.0	0.4058053031143763	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	0	5	0.0	0.723277	0.753888	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Plasma homocysteine levels	False	0.6941082617328519	1.0	0.3010299956639812	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	2	13	0.153846	1.25774	1.05333	0.704678	1.59015	0.240505	Null_Model_GWAS_SNP_SNPmatch	Waist to hip ratio adjusted for BMI  joint analysis main effects and smoking interaction	False	0.6941082617328519	1.0	0.6188758903926969	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	0	9	0.0	0.743257	0.811799	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Sitting height ratio	False	0.6941082617328519	1.0	0.3010299956639812	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	10	48	0.208333	4.02098	1.75743	3.40214	2.48696	0.000334303	Null_Model_GWAS_SNP_SNPmatch	Chronic lymphocytic leukemia	True	0.0053140247708333335	0.255073189	3.475859726076891	2.2745764254975978	0.5933351881220105
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	0	11	0.0	0.981019	0.917954	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Moderate to vigorous physical activity levels	False	0.6941082617328519	1.0	0.3010299956639812	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	1	22	0.0454545	2.28272	1.31795	-0.973267	0.438074	0.83479	Null_Model_GWAS_SNP_SNPmatch	Fractures	False	0.9099211	1.0	0.0784227620153415	0.04099626407471786	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	5	47	0.106383	5.34865	2.0108	-0.173389	0.934815	0.568827	Null_Model_GWAS_SNP_SNPmatch	Smoking behaviour  cigarettes smoked per day	False	0.7444511166380788	1.0	0.24501979752316638	0.1281638143273	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	1	5	0.2	0.582418	0.71095	0.587358	1.71698	0.278482	Null_Model_GWAS_SNP_SNPmatch	Fractional exhaled nitric oxide  childhood	False	0.6941082617328519	1.0	0.5552028706996198	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	1	9	0.111111	1.02597	0.880525	-0.0294983	0.974684	0.511766	Null_Model_GWAS_SNP_SNPmatch	Dehydroepiandrosterone sulphate levels	False	0.6970629519572954	1.0	0.2909285705451127	0.15672799887026365	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	0	5	0.0	0.268731	0.490623	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Ischemic stroke  cardioembolic	False	0.6941082617328519	1.0	0.3010299956639812	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	58	215	0.269767	22.3756	4.37844	8.13631	2.59211	2.03752e-16	Null_Model_GWAS_SNP_SNPmatch	Chronic inflammatory diseases  ankylosing spondylitis  Crohn s disease  psoriasis  primary sclerosing cholangitis  ulcerative colitis   pleiotropy	True	3.1092555200000004e-14	1.55462776e-13	15.69089811959559	13.507343585976727	12.808373581640708
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	1	5	0.2	0.148851	0.364446	2.33546	6.71812	0.00975978	Null_Model_GWAS_SNP_SNPmatch	Cerebrospinal fluid AB1 42 levels	False	0.09671054727272727	1.0	2.0105599718684384	1.01452615908604	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	12	119	0.10084	16.951	3.46332	-1.42957	0.707921	0.923579	Null_Model_GWAS_SNP_SNPmatch	Neurociticism	False	0.9640092708618331	1.0	0.0345259504709774	0.015918789473957425	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	1	25	0.04	2.41758	1.46678	-0.966457	0.413636	0.833092	Null_Model_GWAS_SNP_SNPmatch	Systolic blood pressure x alcohol consumption  light vs heavy  interaction  2df test	False	0.9093693791130186	1.0	0.07930703594484037	0.04125967373564133	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	23	174	0.132184	16.4426	3.64238	1.80032	1.39881	0.0359053	Null_Model_GWAS_SNP_SNPmatch	High light scatter reticulocyte count	False	0.2490522172727273	1.0	1.4448414402555616	0.6037095874589062	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	0	7	0.0	0.752248	0.838187	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Smoking behavior	False	0.6941082617328519	1.0	0.3010299956639812	0.1585727863084389	-0.0
