Cell	Overlap	Total	Ratio	Mean	STD	Z-score	Enrichment	P-val	 Null_Model	disease	BH_FDR5per	BH_corrected_pval	Bon_corrected_pval	neg_log_ten	BH_neg_log_ten	Bon_neg_log_ten
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	1	7	0.142857	0.436563	0.643601	0.875444	2.29062	0.190666	Null_Model_GWAS_SNP_SNPmatch	Glycemic traits  pregnancy	False	0.6886281588447654	1.0	0.7197267444414674	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	0	7	0.0	0.953047	0.891512	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Hippocampal tail volume	False	0.6886281588447654	1.0	0.3010299956639812	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	1	7	0.142857	0.450549	0.637026	0.862524	2.21951	0.194199	Null_Model_GWAS_SNP_SNPmatch	Rosacea symptom severity	False	0.6886281588447654	1.0	0.7117530107596312	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	1	6	0.166667	0.866134	0.821013	0.16305	1.15456	0.43524	Null_Model_GWAS_SNP_SNPmatch	Sedentary behaviour duration	False	0.6886281588447654	1.0	0.3612711983719408	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	0	5	0.0	0.178821	0.418319	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Black vs  blond hair color	False	0.6886281588447654	1.0	0.3010299956639812	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	2	19	0.105263	1.78022	1.22868	0.178875	1.12346	0.429018	Null_Model_GWAS_SNP_SNPmatch	Benign prostatic hyperplasia and lower urinary tract symptoms  prostate cancer excluded	False	0.6886281588447654	1.0	0.367524486051454	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	12	144	0.0833333	9.5035	2.87232	0.869158	1.26269	0.19238	Null_Model_GWAS_SNP_SNPmatch	Myeloid white cell count	False	0.6886281588447654	1.0	0.7158400796013188	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	2	5	0.4	0.671329	0.629974	2.10909	2.97917	0.0174684	Null_Model_GWAS_SNP_SNPmatch	GIP levels in response to oral glucose tolerance test  120 minutes	False	0.15145896818181817	1.0	1.757746871948556	0.8197050061438441	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	0	21	0.0	1.46454	1.1149	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Thyroid stimulating hormone levels	False	0.6886281588447654	1.0	0.3010299956639812	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	3	27	0.111111	3.24076	1.56236	-0.154099	0.925709	0.561234	Null_Model_GWAS_SNP_SNPmatch	Optic cup area	False	0.7408677197231833	1.0	0.25085602694320136	0.13025932740885	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	0	11	0.0	0.902098	0.901335	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Electrocardiographic traits	False	0.6886281588447654	1.0	0.3010299956639812	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	18	129	0.139535	10.4266	2.86546	2.64301	1.72636	0.00410867	Null_Model_GWAS_SNP_SNPmatch	Immature fraction of reticulocytes	False	0.05021339333333333	1.0	2.3862987389849883	1.2991804287721267	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	4	49	0.0816327	4.68631	1.91298	-0.358766	0.853549	0.640115	Null_Model_GWAS_SNP_SNPmatch	Waist to hip ratio adjusted for BMI	False	0.7993580114566284	1.0	0.19374199573671883	0.0972586680243926	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	2	27	0.0740741	2.63736	1.38685	-0.459575	0.758333	0.677089	Null_Model_GWAS_SNP_SNPmatch	Spherical equivalent	False	0.8206428333333332	1.0	0.16935424170118174	0.0858458188401907	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	3	31	0.0967742	3.28472	1.69347	-0.168125	0.913321	0.566757	Null_Model_GWAS_SNP_SNPmatch	Vertical cup disc ratio	False	0.7430164793814432	1.0	0.24660310720920967	0.12900155390421772	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	1	7	0.142857	0.817183	0.756006	0.24182	1.22372	0.40446	Null_Model_GWAS_SNP_SNPmatch	Alcoholic chronic pancreatitis	False	0.6886281588447654	1.0	0.393124422477565	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	0	9	0.0	1.03896	0.91514	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Age at voice drop	False	0.6886281588447654	1.0	0.3010299956639812	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	34	231	0.147186	19.3047	3.92302	3.74592	1.76123	8.98675e-05	Null_Model_GWAS_SNP_SNPmatch	Mean corpuscular hemoglobin	True	0.001853213581081081	0.0685689025	4.04639733966361	2.7320745257757246	1.1638728017087299
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	0	9	0.0	1.41359	0.981211	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Myocardial infarction  early onset	False	0.6886281588447654	1.0	0.3010299956639812	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	0	7	0.0	0.635365	0.740208	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Ear morphology	False	0.6886281588447654	1.0	0.3010299956639812	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	0	6	0.0	0.662338	0.726547	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Lateral ventricular volume in normal aging	False	0.6886281588447654	1.0	0.3010299956639812	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	7	69	0.101449	6.87313	2.31579	0.0547861	1.01846	0.478154	Null_Model_GWAS_SNP_SNPmatch	C reactive protein levels	False	0.6886281588447654	1.0	0.3204322067796121	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	5	19	0.263158	1.12288	0.99493	3.89688	4.45285	4.87201e-05	Null_Model_GWAS_SNP_SNPmatch	Non glioblastoma glioma	True	0.001093336361764706	0.0371734363	4.31229182896706	2.9612462080544355	1.4297672910121804
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	4	13	0.307692	1.61638	1.06803	2.23178	2.47466	0.0128146	Null_Model_GWAS_SNP_SNPmatch	Chronic obstructive pulmonary disease related biomarkers	False	0.1178016843373494	1.0	1.89229494550814	0.9288484999293334	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	0	6	0.0	0.374625	0.542693	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	IgE levels	False	0.6886281588447654	1.0	0.3010299956639812	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	1	7	0.142857	0.86014	0.830915	0.168321	1.1626	0.433166	Null_Model_GWAS_SNP_SNPmatch	Feeling lonely	False	0.6886281588447654	1.0	0.36334563928558	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	56	488	0.114754	47.1568	6.18841	1.42899	1.18753	0.0765039	Null_Model_GWAS_SNP_SNPmatch	Pulse pressure	False	0.45237565692307696	1.0	1.11631642490773	0.34450077321701816	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	0	10	0.0	1.04995	0.936751	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Fasting blood insulin  BMI interaction	False	0.6886281588447654	1.0	0.3010299956639812	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	2	57	0.0350877	3.27373	1.65741	-0.768505	0.610925	0.778906	Null_Model_GWAS_SNP_SNPmatch	Basophil percentage of white cells	False	0.8752655051546392	1.0	0.10851495072864646	0.05786018705426767	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	0	7	0.0	0.405594	0.582519	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Metabolic syndrome  bivariate traits	False	0.6886281588447654	1.0	0.3010299956639812	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	1	29	0.0344828	1.5954	1.15721	-0.514517	0.6268	0.696555	Null_Model_GWAS_SNP_SNPmatch	Metabolite levels  lipoprotein measures	False	0.826876703875969	1.0	0.15704458598308657	0.08255924355302695	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	20	118	0.169492	9.05495	2.69295	4.06434	2.20874	2.40846e-05	Null_Model_GWAS_SNP_SNPmatch	Hemoglobin concentration	True	0.00057426718125	0.0183765498	4.61826056210584	3.240886002470866	1.7357360241509596
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	0	18	0.0	1.34366	1.06573	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Endometrial cancer	False	0.6886281588447654	1.0	0.3010299956639812	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	5	50	0.1	5.48252	2.01543	-0.239412	0.91199	0.594607	Null_Model_GWAS_SNP_SNPmatch	Blood metabolite ratios	False	0.7612166795302013	1.0	0.22576998237716459	0.11849170416252056	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	0	13	0.0	1.25674	0.991472	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Generalized epilepsy	False	0.6886281588447654	1.0	0.3010299956639812	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	1	35	0.0285714	2.54945	1.31446	-1.17877	0.392241	0.880756	Null_Model_GWAS_SNP_SNPmatch	Alzheimer disease and age of onset	False	0.9398836755244755	1.0	0.055144389579571754	0.02692589342577191	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	5	47	0.106383	4.5015	1.8117	0.275157	1.11074	0.391598	Null_Model_GWAS_SNP_SNPmatch	Glycated hemoglobin levels	False	0.6886281588447654	1.0	0.4071595349260547	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	0	6	0.0	0.917083	0.853298	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Intrinsic epigenetic age acceleration	False	0.6886281588447654	1.0	0.3010299956639812	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	3	32	0.09375	2.18581	1.34441	0.605608	1.37249	0.272387	Null_Model_GWAS_SNP_SNPmatch	Myopia  pathological	False	0.6886281588447654	1.0	0.5648136234956314	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	1	7	0.142857	0.881119	0.829972	0.143235	1.13492	0.443052	Null_Model_GWAS_SNP_SNPmatch	Infantile hypertrophic pyloric stenosis	False	0.6886281588447654	1.0	0.35354529863532497	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	1	14	0.0714286	1.19481	1.03103	-0.188943	0.836957	0.574931	Null_Model_GWAS_SNP_SNPmatch	Hypertension	False	0.7473123560477001	1.0	0.24038427377536836	0.12649783706810241	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	2	7	0.285714	0.835165	0.802373	1.45174	2.39474	0.0732872	Null_Model_GWAS_SNP_SNPmatch	Risky sexual behaviors  alcohol dependence interaction	False	0.4437947111111111	1.0	1.1349718705811356	0.352817877743818	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	0	5	0.0	0.666334	0.732499	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Moderate or severe diarrhoea in darapladib treated cardiovascular disease  time to event	False	0.6886281588447654	1.0	0.3010299956639812	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	1	7	0.142857	0.557443	0.697816	0.634204	1.79391	0.262974	Null_Model_GWAS_SNP_SNPmatch	Homeostasis model assessment of beta cell function	False	0.6886281588447654	1.0	0.5800871876878428	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	7	28	0.25	2.21578	1.34141	3.56655	3.15915	0.000180858	Null_Model_GWAS_SNP_SNPmatch	Pediatric autoimmune diseases	True	0.0035383244615384613	0.137994654	3.7426622760701114	2.4512023451417297	0.8601377381152308
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	1	19	0.0526316	0.453546	0.661884	0.825604	2.20485	0.204514	Null_Model_GWAS_SNP_SNPmatch	Macrophage inflammatory protein 1b levels	False	0.6886281588447654	1.0	0.6892769570227294	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	3	45	0.0666667	6.73127	2.19333	-1.70119	0.445681	0.955546	Null_Model_GWAS_SNP_SNPmatch	Experiencing mood swings	False	0.9905999972826087	1.0	0.01974840116229105	0.004101677544909431	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	42	189	0.222222	15.6454	3.63003	7.26018	2.6845	1.93291e-13	Null_Model_GWAS_SNP_SNPmatch	Eosinophil counts	True	3.4580380800000005e-11	1.4748103299999999e-10	12.71378836708543	10.461170228574296	9.831263829130549
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	5	26	0.192308	3.0989	1.52486	1.24673	1.61348	0.106248	Null_Model_GWAS_SNP_SNPmatch	Type 2 diabetes  adjusted for BMI	False	0.5264997272727272	1.0	0.9736792363095461	0.2786018494433196	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	2	12	0.166667	1.15285	0.926075	0.914778	1.73484	0.180154	Null_Model_GWAS_SNP_SNPmatch	Social science traits  pleiotropy   HIPO component 1	False	0.6858876517412935	1.0	0.744356090695773	0.1637470158160881	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	3	30	0.1	4.5015	1.71472	-0.875655	0.666445	0.809391	Null_Model_GWAS_SNP_SNPmatch	Cognitive ability	False	0.8911476666666667	1.0	0.09184162904263364	0.0500503256995599	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	33	119	0.277311	12.4655	3.39309	6.05185	2.6473	7.15968e-10	Null_Model_GWAS_SNP_SNPmatch	Multiple sclerosis	True	4.9662144000000004e-08	5.46283584e-07	9.145106387935144	7.3039745351384875	6.262581849980263
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	1	11	0.0909091	1.62837	1.15661	-0.543286	0.61411	0.706533	Null_Model_GWAS_SNP_SNPmatch	Body mass index x sex x age interaction  4df test	False	0.8272067978723403	1.0	0.15086754877196584	0.0823859052628076	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	9	102	0.0882353	8.82218	2.71668	0.0654557	1.02016	0.473906	Null_Model_GWAS_SNP_SNPmatch	Total body bone mineral density	False	0.6886281588447654	1.0	0.3243077927768684	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	0	9	0.0	0.977023	0.943648	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Asthma and hay fever	False	0.6886281588447654	1.0	0.3010299956639812	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	3	11	0.272727	1.55644	0.824052	1.75178	1.92747	0.0399059	Null_Model_GWAS_SNP_SNPmatch	Interstitial lung disease	False	0.30146734356435645	1.0	1.3989628900772642	0.5207597259050264	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	1	12	0.0833333	1.5954	1.14505	-0.519981	0.6268	0.698462	Null_Model_GWAS_SNP_SNPmatch	Weight	False	0.826876703875969	1.0	0.15585721680711392	0.08255924355302695	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	3	24	0.125	1.80719	1.28288	0.929787	1.66003	0.176241	Null_Model_GWAS_SNP_SNPmatch	Non melanoma skin cancer	False	0.682769393939394	1.0	0.753893051642299	0.16572595495792855	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	21	121	0.173554	10.3057	3.06602	3.48801	2.03771	0.000243312	Null_Model_GWAS_SNP_SNPmatch	Neutrophil percentage of white cells	True	0.004364129325581396	0.185647056	3.613836471401011	2.3601023881125305	0.7313119334461305
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	37	591	0.0626058	58.7123	7.05742	-3.07652	0.630192	0.998953	Null_Model_GWAS_SNP_SNPmatch	Cognitive performance  MTAG	False	0.999999	1.0	0.0004549445275942036	4.34294699063126e-07	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	1	16	0.0625	1.53946	1.06709	-0.505541	0.649578	0.693411	Null_Model_GWAS_SNP_SNPmatch	Broad depression or schizophrenia	False	0.826876703875969	1.0	0.15900927314773777	0.08255924355302695	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	1	10	0.1	1.3956	0.919424	-0.430274	0.716535	0.666502	Null_Model_GWAS_SNP_SNPmatch	Peripheral arterial disease  traffic related air pollution interaction	False	0.8162777303370787	1.0	0.17619854304282925	0.08816205174711837	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	0	7	0.0	0.756244	0.800327	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Hippocampal tail volume  corrected for total hippocampal volume	False	0.6886281588447654	1.0	0.3010299956639812	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	1	10	0.1	0.301698	0.544873	1.28159	3.31457	0.0999941	Null_Model_GWAS_SNP_SNPmatch	Urinary albumin to creatinine ratio	False	0.5067128476821192	1.0	1.0000256241303516	0.29523808405211005	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	1	7	0.142857	0.587413	0.72014	0.572927	1.70238	0.283347	Null_Model_GWAS_SNP_SNPmatch	IgG galactosylation phenotypes  multivariate analysis	False	0.6886281588447654	1.0	0.5476813811885094	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	7	83	0.0843373	9.52647	2.77697	-0.909796	0.734794	0.818535	Null_Model_GWAS_SNP_SNPmatch	Cigarettes smoked per day  MTAG	False	0.8986218776978417	1.0	0.08696274571827727	0.046423012353510686	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	10	222	0.045045	24.5534	4.38285	-3.32054	0.407275	0.999551	Null_Model_GWAS_SNP_SNPmatch	Smoking status  ever vs never smokers	False	0.999999	1.0	0.00019504201258385725	4.34294699063126e-07	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	1	7	0.142857	1.21179	0.94504	-0.224105	0.825227	0.588662	Null_Model_GWAS_SNP_SNPmatch	Suffering from nerves	False	0.7586978141891891	1.0	0.23013399836987194	0.1199311671379113	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	16	144	0.111111	16.7552	3.48899	-0.216465	0.954925	0.585687	Null_Model_GWAS_SNP_SNPmatch	Alcohol consumption  drinks per week   MTAG	False	0.7561407461928934	1.0	0.23233441553311585	0.1213973584594907	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	1	5	0.2	1.17483	0.755252	-0.231479	0.85119	0.591529	Null_Model_GWAS_SNP_SNPmatch	Intracranial volume	False	0.7598259713804714	1.0	0.22802395901366135	0.11928586603997442	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	1	5	0.2	0.634366	0.701554	0.521178	1.57638	0.301121	Null_Model_GWAS_SNP_SNPmatch	Schizophrenia  schizoaffective disorder or bipolar disorder	False	0.6886281588447654	1.0	0.5212589559914105	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	3	22	0.136364	2.27572	1.31145	0.552271	1.31826	0.290381	Null_Model_GWAS_SNP_SNPmatch	Melanoma	False	0.6886281588447654	1.0	0.5370318034853959	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	0	9	0.0	0.534466	0.721846	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Hyperthyroidism	False	0.6886281588447654	1.0	0.3010299956639812	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	2	14	0.142857	0.878122	0.88833	1.26291	2.27759	0.103311	Null_Model_GWAS_SNP_SNPmatch	Cardiovascular disease risk factors	False	0.5185940328947368	1.0	0.9858534346762697	0.28517248466616185	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	0	6	0.0	0.295704	0.518142	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Length of menstrual cycle	False	0.6886281588447654	1.0	0.3010299956639812	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	0	5	0.0	0.306693	0.541152	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Bone mineral density  paediatric  lower limb	False	0.6886281588447654	1.0	0.3010299956639812	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	0	16	0.0	1.40859	1.03532	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Heart rate response to recovery post exercise  20 sec	False	0.6886281588447654	1.0	0.3010299956639812	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	0	14	0.0	1.23077	1.02941	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Heart rate response to recovery post exercise  30 sec	False	0.6886281588447654	1.0	0.3010299956639812	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	1	7	0.142857	0.817183	0.810891	0.225452	1.22372	0.410814	Null_Model_GWAS_SNP_SNPmatch	Oral cavity and pharyngeal cancer	False	0.6886281588447654	1.0	0.3863547646386733	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	44	166	0.26506	18.5225	3.93926	6.4676	2.37549	4.97871e-11	Null_Model_GWAS_SNP_SNPmatch	Crohn s disease	True	4.647848411111111e-09	3.79875573e-08	10.302883169781524	8.332748044837075	7.420358631826643
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	27	230	0.117391	16.8781	3.75674	2.69432	1.5997	0.0035266	Null_Model_GWAS_SNP_SNPmatch	Plateletcrit	True	0.04484659666666666	1.0	2.452643796823649	1.348270509252412	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	17	143	0.118881	16.5854	3.48123	0.119092	1.025	0.452601	Null_Model_GWAS_SNP_SNPmatch	Hand grip strength	False	0.6886281588447654	1.0	0.34428449082759577	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	1	7	0.142857	0.458541	0.626522	0.864229	2.18083	0.193731	Null_Model_GWAS_SNP_SNPmatch	Psoriatic arthritis	False	0.6886281588447654	1.0	0.7128008797882429	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	0	15	0.0	0.935065	0.892625	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Heart rate response to exercise	False	0.6886281588447654	1.0	0.3010299956639812	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	2	28	0.0714286	2.32967	1.44056	-0.228849	0.858491	0.590507	Null_Model_GWAS_SNP_SNPmatch	Glaucoma	False	0.7597923119730186	1.0	0.22877494979753757	0.11930510520691971	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	5	41	0.121951	4.72328	1.98049	0.139725	1.05859	0.444439	Null_Model_GWAS_SNP_SNPmatch	Metabolic traits	False	0.6886281588447654	1.0	0.35218783825135175	0.16201522243753047	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	65	1108	0.0586643	110.932	9.68821	-4.74103	0.585944	0.999999	Null_Model_GWAS_SNP_SNPmatch	Highest math class taken  MTAG	False	0.999999	1.0	4.34294699063126e-07	4.34294699063126e-07	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_PIR_intersect_RE	1	8	0.125	0.287712	0.511017	1.39386	3.47569	0.0816797	Null_Model_GWAS_SNP_SNPmatch	Caffeine metabolism  plasma 1 7 dimethylxanthine  paraxanthine  to 1 3 7 trimethylxanthine  caffeine  ratio	False	0.46977522971014496	1.0	1.0878858660311344	0.3281098864170919	-0.0
