ILC3_ATAC_count_bins	Gene_Name	Mean_Gene_Expression
1	FRMD4B	370.1666666666667
1	FRY	816.8333333333334
1	FSD2	134.5
1	FUCA2	812.8333333333334
1	FUT3	5.5
1	FUT6	514.8333333333334
1	FUT7	16.833333333333332
1	FZD5	24.166666666666668
1	GABRA1	7.666666666666667
1	GADD45A	95.0
1	GADD45B	1383.8333333333333
1	GALNT10	797.5
1	GALNT11	916.6666666666666
1	GAMT	59.0
1	GAPDHS	12.166666666666666
1	GAS2	77.16666666666667
1	GBA3	2.0
1	GBE1	465.3333333333333
1	GBP6	81.83333333333333
1	GDAP1	249.66666666666666
1	GDF10	0.16666666666666666
1	GEM	15.833333333333334
1	GET4	154.33333333333334
1	GGH	60.333333333333336
1	GGNBP2	2583.1666666666665
1	GGT6	116.33333333333333
1	GIPR	295.8333333333333
1	GIT2	2045.3333333333333
1	GJA10	1.8333333333333333
1	GJD4	4.666666666666667
1	GLB1L3	73.83333333333333
1	GLI1	36.0
1	GLIPR1L1	11.166666666666666
1	GLMP	880.8333333333334
1	GLT8D1	518.0
1	GNA13	1432.8333333333333
1	GNA14	2.1666666666666665
1	GNGT1	2.8333333333333335
1	GNPDA2	470.0
1	GOLGA6L4	59.5
1	GOT1	1033.8333333333333
1	GPATCH4	1435.1666666666667
1	GPER1	0.8333333333333334
1	GPI	3892.3333333333335
1	GPR132	236.83333333333334
1	GPR137B	77.33333333333333
1	GPR160	63.666666666666664
1	GPR34	184.83333333333334
1	GPR82	2973.6666666666665
1	GPRC5D	3.3333333333333335
1	GPRIN1	3.8333333333333335
1	GPX2	113.0
1	GREM2	7.666666666666667
1	GRIN3A	7.833333333333333
1	GRIP1	19.333333333333332
1	GRN	1726.3333333333333
1	GRPEL2	404.6666666666667
1	GSR	255.0
1	GTF2F1	790.0
1	GTF2H4	221.83333333333334
1	GTPBP3	197.83333333333334
1	GUF1	295.6666666666667
1	GYG2	7.333333333333333
1	GYPA	50.5
1	H6PD	1096.8333333333333
1	HAT1	1881.0
1	HAVCR1	10.5
1	HELZ2	167.5
1	HES2	117.5
1	HEXB	139.83333333333334
1	HHLA2	41.5
1	HID1	81.83333333333333
1	HIPK2	1491.3333333333333
1	HM13	2735.6666666666665
1	HMBS	221.0
1	HMCN1	12.166666666666666
1	HMG20A	2435.8333333333335
1	HMOX1	9.5
1	HNF1A	65.0
1	HNRNPKP3	6.333333333333333
1	HOXA2	1.1666666666666667
1	HOXB13	3.1666666666666665
1	HOXB7	36.166666666666664
1	HPDL	2.3333333333333335
1	HPSE	156.66666666666666
1	HS3ST3A1	4.833333333333333
1	HSBP1	4061.1666666666665
1	HSD17B1	355.0
1	HSD17B2	258.1666666666667
1	HSF4	2.6666666666666665
1	HSPA12A	232.33333333333334
1	HSPA5	24687.666666666668
1	HSPA9	3519.0
1	HTATIP2	179.5
1	HTR2A	7.5
1	HTR3A	1.6666666666666667
1	HTR4	2.5
1	HUNK	105.83333333333333
1	HYAL2	5.833333333333333
1	ICA1	144.5
1	IDH3A	2221.5
1	IDO1	1.5
1	IDUA	11.333333333333334
1	IFFO1	218.5
1	IFFO2	192.33333333333334
1	IFIT1B	0.16666666666666666
1	IFNLR1	137.83333333333334
1	IFT122	316.5
1	IFT20	1136.1666666666667
1	IGF1	40.0
1	IGF2	0.16666666666666666
1	IGF2BP2	439.0
1	IGFBP4	728.0
1	IGFBP7	108.0
1	IGLL5	1466.1666666666667
1	IGSF10	1.0
1	IGSF11	12.833333333333334
1	IKBKE	1531.8333333333333
1	IL17RA	935.1666666666666
1	IL17RD	86.5
1	IL18BP	80.16666666666667
1	IL27	3.3333333333333335
1	IL36A	36.333333333333336
1	IL6	0.3333333333333333
1	IMMT	2776.5
1	INHBC	7.833333333333333
1	INSIG2	1531.8333333333333
1	INTS12	818.0
1	INTS6L	540.8333333333334
1	IPO13	221.66666666666666
1	IPO9	2523.1666666666665
1	IRF5	167.16666666666666
1	IRS2	368.0
1	ITGA2	41.333333333333336
1	ITIH2	3.8333333333333335
1	ITIH3	45.666666666666664
1	ITIH5	219.5
1	ITPA	999.5
1	ITSN2	1086.8333333333333
1	JAGN1	562.8333333333334
1	JSRP1	1444.0
1	KBTBD12	117.33333333333333
1	KCNB1	359.5
1	KCNC1	47.0
1	KCNE5	1.5
1	KCNH3	21.166666666666668
1	KCNH4	50.5
1	KCNIP4	6.333333333333333
1	KCNJ15	98.83333333333333
1	KCNJ9	0.16666666666666666
1	KCNK2	13.0
1	KCNK3	87.16666666666667
1	KCNMB2	1.8333333333333333
1	KCNQ5	764.6666666666666
1	KCP	295.0
1	KCTD14	6.666666666666667
1	KCTD21	390.0
1	KDELR3	9.666666666666666
1	KDM1A	685.0
1	KDM3B	1143.8333333333333
1	KHK	99.66666666666667
1	KIAA0100	510.8333333333333
1	KIDINS220	1385.8333333333333
1	KIF21B	172.66666666666666
1	KIF9	1039.3333333333333
1	KIR2DL4	450.3333333333333
1	KIR3DL1	10.0
1	KIZ	379.5
1	KLC3	123.5
1	KLF12	1691.5
1	KLHL32	55.0
1	KLHL36	1017.6666666666666
1	KMT2A	2206.6666666666665
1	KNG1	1.6666666666666667
1	KPTN	46.666666666666664
1	KRT15	85.66666666666667
1	KRT6A	40.0
1	KSR1	509.1666666666667
1	LANCL2	200.5
1	LAP3	1224.5
1	LAPTM4B	638.6666666666666
1	LBH	468.8333333333333
1	LCN15	41.0
1	LDB3	70.83333333333333
1	LEF1	8.0
1	LEXM	0.5
1	LILRB3	15.666666666666666
1	LILRB5	89.33333333333333
1	LIMCH1	3.6666666666666665
1	LIN28A	116.5
1	LINGO3	3.0
1	LINGO4	1319.6666666666667
1	LIPN	23.0
1	LONRF2	79.66666666666667
1	LOXL1	47.0
1	LPCAT4	1082.5
1	LRFN3	54.833333333333336
1	LRP11	116.0
1	LRRC37A3	389.0
1	LRRC43	26.666666666666668
1	LRRC63	30.666666666666668
1	LRRC73	4.666666666666667
1	LSS	303.1666666666667
1	LTBP1	28.833333333333332
1	LUC7L3	2859.8333333333335
1	LURAP1	21.666666666666668
1	LYPD5	116.16666666666667
1	LYRM4	1260.5
1	LYST	1354.5
1	LZTR1	162.66666666666666
1	MAF	1279.0
1	MAGED2	3671.5
1	MAGI1	1.5
1	MAL2	2.0
1	MALT1	124.83333333333333
1	MAP1B	116.0
1	MAP1LC3B2	13.0
1	MAP1LC3C	30.333333333333332
1	MAP3K14	227.66666666666666
1	MAP3K19	0.6666666666666666
1	MAP3K4	1123.5
1	MAPK1IP1L	6147.0
1	MAPRE3	7.0
1	MARK3	864.0
1	MARK4	209.0
1	MBD1	761.0
1	MBD5	869.5
1	MBNL3	364.3333333333333
1	MCEE	299.5
1	MCM4	214.33333333333334
1	MCU	153.16666666666666
1	MDFIC	2654.6666666666665
1	MDGA1	9.166666666666666
1	MDM2	3725.0
1	ME1	24.166666666666668
1	MECOM	17.333333333333332
1	MED16	136.5
1	MED4	2943.8333333333335
1	MED6	697.1666666666666
1	MET	47.5
1	METRN	29.166666666666668
1	METRNL	64.83333333333333
1	METTL22	721.0
1	METTL3	582.5
1	MEX3B	33.166666666666664
1	MFAP4	2.8333333333333335
1	MFGE8	484.5
1	MGLL	1798.6666666666667
1	MGST2	755.3333333333334
1	MGST3	1772.3333333333333
1	MICA	729.5
1	MIP	15.166666666666666
1	MMADHC	2413.5
1	MME	25.0
1	MMP11	20.0
1	MOB2	327.6666666666667
1	MPDZ	3.6666666666666665
1	MPG	1061.0
1	MPI	1443.3333333333333
1	MPV17L	2176.5
1	MRPL19	639.6666666666666
1	MRPS15	573.3333333333334
1	MRPS25	1213.1666666666667
1	MS4A1	288.1666666666667
1	MS4A4E	4.833333333333333
1	MS4A5	2.6666666666666665
1	MSN	23918.0
1	MTA2	275.8333333333333
1	MTA3	751.1666666666666
1	MTFMT	571.0
1	MTMR1	160.16666666666666
1	MTR	1331.0
1	MTRNR2L1	12187.166666666666
1	MTRNR2L10	3620.8333333333335
1	MVB12A	298.5
1	MYH15	2.5
1	MYH3	60.833333333333336
1	MYLPF	75.83333333333333
1	MYO1H	5.333333333333333
1	MYOZ2	0.5
1	NAALADL1	986.3333333333334
1	NAE1	989.8333333333334
1	NAGLU	67.33333333333333
1	NAPB	215.66666666666666
1	NAT14	7.0
1	NAV3	92.83333333333333
1	NBEA	116.33333333333333
1	NBPF13P	62.333333333333336
1	NBPF6	5.5
1	NCAPD3	465.0
1	NCKAP1L	5447.833333333333
1	NCKIPSD	188.0
1	NDUFAF1	525.6666666666666
1	NDUFB1	1448.3333333333333
1	NECAB1	33.833333333333336
1	NECTIN2	233.16666666666666
1	NEDD4	2733.0
1	NEIL1	705.3333333333334
1	NELFCD	1970.6666666666667
1	NEUROD1	6.833333333333333
1	NFASC	102.83333333333333
1	NFATC2	717.0
1	NFKBID	503.3333333333333
1	NFYA	622.5
1	NGRN	860.8333333333334
1	NHSL1	92.5
1	NIM1K	30.833333333333332
1	NINJ1	850.1666666666666
1	NISCH	610.3333333333334
1	NKAP	1199.5
1	NKTR	5817.666666666667
1	NLRC4	3.1666666666666665
1	NLRP1	1091.0
1	NMNAT2	3.0
1	NOL12	970.3333333333334
1	NOS1AP	4.0
1	NOXRED1	8.833333333333334
1	NPAS3	15.5
1	NPC1L1	22.166666666666668
1	NPDC1	2.3333333333333335
1	NPIPA1	812.6666666666666
1	NPIPB6	34.833333333333336
1	NPIPB8	1.3333333333333333
1	NPR2	101.0
1	NPTN	727.5
1	NR2C2	1198.3333333333333
1	NR2C2AP	689.3333333333334
1	NR5A2	79.16666666666667
1	NRADDP	8.333333333333334
1	NRXN1	4.0
1	NSD2	706.0
1	NSMF	8.666666666666666
1	NT5DC1	1239.5
1	NTAN1	614.6666666666666
1	NTRK1	4.833333333333333
1	NTRK2	10.0
1	NUBP1	298.5
1	NUDT14	362.1666666666667
1	NUDT16L1	168.83333333333334
1	NUDT19	3068.8333333333335
1	NUP133	558.1666666666666
1	NUP50	1888.1666666666667
1	NUTM2B	1.1666666666666667
1	OLFM4	48.0
1	OLR1	22.0
1	OPCML	226.5
1	OR10G3	149.83333333333334
1	OR1J1	0.3333333333333333
1	OR2H2	4.5
1	OR2W3	4.166666666666667
1	OR51M1	59.666666666666664
1	OR5AU1	102.83333333333333
1	OR7A17	143.83333333333334
1	OR7D4	81.33333333333333
1	ORAI1	341.0
1	ORMDL3	1196.8333333333333
1	OST4	6484.0
1	OTUB1	4185.5
1	OXCT2P1	1.1666666666666667
1	OXR1	452.3333333333333
1	OXT	1.0
1	P2RX3	8.666666666666666
1	P2RX6	130.33333333333334
1	P2RY10	538.5
1	P2RY6	7.0
1	P4HTM	144.16666666666666
1	PA2G4P4	54.333333333333336
1	PACRGL	189.66666666666666
1	PACSIN2	479.6666666666667
1	PADI4	168.83333333333334
1	PAK4	190.0
1	PALM3	0.5
1	PARD3	107.16666666666667
1	PARL	334.6666666666667
1	PARP1	1954.0
1	PARP12	194.0
1	PARVA	116.83333333333333
1	PATJ	1737.0
1	PAX5	7.5
1	PCDH12	74.5
1	PCGF3	751.6666666666666
1	PCYOX1L	146.16666666666666
1	PDGFC	6.333333333333333
1	PDLIM7	121.83333333333333
1	PDP2	513.1666666666666
1	PDXK	810.8333333333334
1	PDXP	36.0
1	PDZD2	333.8333333333333
1	PEA15	1174.8333333333333
1	PELI1	201.0
1	PERM1	26.833333333333332
1	PGLS	238.0
1	PGS1	372.5
1	PHACTR4	1702.8333333333333
1	PHF12	1446.0
1	PHLDA3	30.5
1	PHYHD1	279.3333333333333
1	PIGM	992.1666666666666
1	PIPOX	107.5
1	PITPNA	753.0
1	PITPNM1	302.6666666666667
1	PKHD1	0.8333333333333334
1	PKMYT1	51.666666666666664
1	PLA2G12A	1492.0
1	PLA2G4B	78.5
1	PLA2G4C	643.5
1	PLAA	407.1666666666667
1	PLBD1	33.0
1	PLCB4	130.66666666666666
1	PLCD4	32.0
1	PLCL1	1.1666666666666667
1	PLCXD3	4.333333333333333
1	PLEKHB2	2908.5
1	PLEKHG1	102.83333333333333
1	PLEKHG3	44.0
1	PLEKHM2	60.666666666666664
1	PLK4	14.333333333333334
1	PLRG1	2115.6666666666665
1	PLS3	70.5
1	PML	496.3333333333333
1	PNLDC1	8.166666666666666
1	PNPO	889.3333333333334
1	POC1A	150.66666666666666
1	PODN	2.0
1	PODXL2	2.1666666666666665
1	POLR1B	844.5
1	POLR3E	779.5
1	POMP	1689.6666666666667
1	PON1	5.333333333333333
1	POU2F1	1858.1666666666667
1	POU2F3	27.833333333333332
1	POU6F1	67.66666666666667
1	PPA2	1165.3333333333333
1	PPARG	37.333333333333336
1	PPM1A	1109.1666666666667
1	PPM1D	285.6666666666667
1	PPM1J	11.833333333333334
1	PPP1CA	6684.166666666667
1	PPP1R12A	5674.833333333333
1	PPP1R1A	2.6666666666666665
1	PPP1R26	87.83333333333333
1	PPP1R7	2591.0
1	PPP1R8	736.3333333333334
1	PPP2CB	227.0
1	PPP2R3A	97.16666666666667
1	PRCP	2206.0
1	PRG4	3.0
1	PRKAB1	2137.3333333333335
1	PRKACA	510.8333333333333
1	PRKAR2B	367.3333333333333
1	PRKCE	181.66666666666666
1	PROM1	1.8333333333333333
1	PROS1	44.333333333333336
1	PROSER2	57.666666666666664
1	PRR12	145.5
1	PRR15L	2.5
1	PRR19	182.33333333333334
1	PRR4	152.83333333333334
1	PRRC2C	13808.833333333334
1	PRSS2	13.333333333333334
1	PRTFDC1	4.333333333333333
1	PSMB2	3259.8333333333335
1	PSMB7	3986.0
1	PSMD12	1213.5
1	PSMD2	2083.0
1	PSMD7	2733.6666666666665
1	PSRC1	4.0
1	PTAR1	725.1666666666666
1	PTGER3	160.5
1	PTK6	76.33333333333333
1	PTPN1	818.3333333333334
1	PTPN7	9549.666666666666
1	PTPRR	2.3333333333333335
1	PTPRVP	18.666666666666668
1	PTTG1IP	607.6666666666666
1	PURB	553.1666666666666
1	PUS7	329.8333333333333
1	PVALB	6.666666666666667
1	PWP2	238.33333333333334
1	PXDN	49.333333333333336
1	PYROXD1	904.1666666666666
1	QPCTL	285.5
1	QSOX1	1083.8333333333333
1	R3HDM4	206.16666666666666
1	RAB14	2617.3333333333335
1	RAB15	588.6666666666666
1	RAB21	1952.3333333333333
1	RAB23	149.66666666666666
1	RAB26	3.0
1	RAB33B	1314.1666666666667
1	RAB43	181.66666666666666
1	RAB6B	33.0
1	RABGAP1	929.1666666666666
1	RAD17	696.6666666666666
1	RADIL	21.833333333333332
1	RAET1E	135.5
1	RAP1A	1508.6666666666667
1	RAP1GAP2	2.0
1	RAP2B	3479.5
1	RAPGEF5	95.16666666666667
1	RAPSN	5.0
1	RARRES1	11.333333333333334
1	RASL11B	2.8333333333333335
1	RBBP7	1390.5
1	RBM25	5156.666666666667
1	RBPMS	34.666666666666664
1	RBSN	1029.1666666666667
1	RD3	44.166666666666664
1	REEP2	58.333333333333336
1	REEP4	74.83333333333333
1	REEP5	4193.833333333333
1	REPS2	162.0
1	REXO2	427.1666666666667
1	RFC3	159.0
1	RFX3	274.8333333333333
1	RGL4	1313.8333333333333
1	RGMA	88.83333333333333
1	RHBDL3	16.5
1	RHCG	181.33333333333334
1	RHD	244.33333333333334
1	RHPN2	104.16666666666667
1	RIMS3	125.16666666666667
1	RLF	985.6666666666666
1	RLN1	63.0
1	RNF114	2094.8333333333335
1	RNF135	127.33333333333333
1	RNF213	5134.666666666667
1	RNF24	1414.6666666666667
1	RNGTT	936.1666666666666
1	ROBO1	640.1666666666666
1	ROBO2	5.0
1	ROGDI	149.33333333333334
1	RPA2	4532.833333333333
1	RPA4	34.166666666666664
1	RPL10	64666.166666666664
1	RPL13AP3	10.5
1	RPL13AP6	12.833333333333334
1	RPL30	16892.0
1	RPL37A	10815.833333333334
1	RPL38	5361.666666666667
1	RPL7	59042.666666666664
1	RPL7A	18425.166666666668
1	RPRD1B	216.66666666666666
1	RPS16P5	16.5
1	RPS6KA4	43.5
1	RPS7	2603.0
1	RPSAP9	23.5
1	RSPH14	5.5
1	RSRP1	5533.0
1	RUSC1	166.5
1	RXFP4	0.8333333333333334
1	RYBP	703.1666666666666
1	S100A14	12.0
1	S100A16	48.5
1	S100A2	0.6666666666666666
1	S100A5	2.0
1	S1PR4	61.5
1	SACS	329.1666666666667
1	SAMD14	3.3333333333333335
1	SAMD4B	1191.5
1	SAP30L	218.5
1	SBF1	181.83333333333334
1	SBSPON	61.833333333333336
1	SCARA5	3.8333333333333335
1	SCD	42.666666666666664
1	SCFD1	1317.0
1	SCFD2	318.0
1	SCGB3A2	10.333333333333334
1	SCLY	585.5
1	SCNN1A	203.83333333333334
1	SCRG1	149.5
1	SCRN3	284.6666666666667
1	SDAD1	2403.0
1	SDHAF4	276.1666666666667
1	SEC14L1P1	46.5
1	SEC24D	407.1666666666667
1	SEC31A	3714.1666666666665
1	SEMA4F	386.3333333333333
1	SEMA4G	7.166666666666667
1	SEMA6B	767.8333333333334
1	SEMA6D	4.833333333333333
1	SERINC3	6467.666666666667
1	SERPINB8	400.5
1	SERPINF1	169.66666666666666
1	SETD6	426.3333333333333
1	SETDB1	806.1666666666666
1	SF3B2	10383.333333333334
1	SFPQ	3339.1666666666665
1	SGF29	809.1666666666666
1	SGSM1	66.83333333333333
1	SGTB	237.83333333333334
1	SH3BGRL2	24.666666666666668
1	SH3PXD2B	17.5
1	SH3TC2	62.833333333333336
1	SHD	19.666666666666668
1	SHISA9	178.33333333333334
1	SHOX	228.16666666666666
1	SIGLEC14	83.16666666666667
1	SLAIN2	659.0
1	SLC16A12	29.0
1	SLC16A14	53.166666666666664
1	SLC20A1	2081.5
1	SLC22A15	43.166666666666664
1	SLC22A18AS	17.333333333333332
1	SLC24A4	152.66666666666666
1	SLC25A25	199.5
1	SLC25A4	17.166666666666668
1	SLC26A1	20.666666666666668
1	SLC27A4	84.83333333333333
1	SLC35B2	459.0
1	SLC35F2	1015.8333333333334
1	SLC35G3	0.8333333333333334
1	SLC36A4	146.66666666666666
1	SLC37A2	104.5
1	SLC41A3	183.83333333333334
1	SLC46A1	215.33333333333334
1	SLC4A1AP	1575.5
1	SLC5A9	1.5
1	SLC6A14	19.333333333333332
1	SLC6A16	89.16666666666667
1	SLC7A8	44.5
1	SLC9A3	61.833333333333336
1	SLFN11	132.33333333333334
1	SLITRK5	78.0
1	SLX4	410.6666666666667
1	SMAD1	79.5
1	SMAD2	3524.8333333333335
1	SMAD5	1421.8333333333333
1	SMAP1	2135.5
1	SMARCE1	4708.166666666667
1	SMIM14	2387.0
1	SMPD1	360.8333333333333
1	SMUG1	480.1666666666667
1	SNAI1	71.66666666666667
1	SNAPC3	382.5
1	SNN	30.666666666666668
1	SNRPD1	4182.5
1	SNTN	10.166666666666666
1	SNX18	107.16666666666667
1	SNX24	52.666666666666664
1	SNX4	300.8333333333333
1	SOCS7	288.6666666666667
1	SORCS1	833.8333333333334
1	SOX13	366.1666666666667
1	SOX18	16.0
1	SP140	1425.8333333333333
1	SP6	1.8333333333333333
1	SPARCL1	35.333333333333336
1	SPAST	478.6666666666667
1	SPCS3	2726.5
1	SPDYE1	40.0
1	SPEG	16.666666666666668
1	SPHK2	153.83333333333334
1	SPIDR	970.6666666666666
1	SPINK1	8.166666666666666
1	SPNS2	85.83333333333333
1	SPON1	206.0
1	SPOPL	157.33333333333334
1	SPRYD3	3012.1666666666665
1	SPRYD4	876.0
1	SPTB	47.0
1	SPTLC3	517.3333333333334
1	SRC	67.83333333333333
1	SREBF2	237.33333333333334
1	SRFBP1	773.6666666666666
1	SRPX2	65.66666666666667
1	SRR	587.5
1	SRRM5	7.333333333333333
1	SRSF6	16595.5
1	SRXN1	38.166666666666664
1	SSBP2	4274.5
1	ST14	4.166666666666667
1	ST6GAL1	541.8333333333334
1	ST6GAL2	24.5
1	ST6GALNAC1	3.0
1	STAC2	84.83333333333333
1	STAG2	2654.8333333333335
1	STARD13	2.0
1	STK32C	103.83333333333333
1	STOML1	546.0
1	STON2	11.333333333333334
1	STRADA	1779.0
1	STRN3	1918.5
1	STX1A	37.333333333333336
1	STXBP1	29.5
1	STXBP2	2352.0
1	STYXL1	1061.5
1	SUB1	3177.0
1	SUCLG1	2123.3333333333335
1	SUCO	388.0
1	SULT2B1	61.0
1	SUMO4	62.0
1	SVOPL	12.333333333333334
1	SYF2	2334.8333333333335
1	SYNE1	3387.8333333333335
1	SYNE2	367.3333333333333
1	SYNJ2	451.5
1	SYNPO2	90.83333333333333
1	SYT15	152.33333333333334
1	TAB1	582.5
1	TAF11	474.0
1	TAF15	1070.8333333333333
1	TAF1C	80.0
1	TAF4	76.33333333333333
1	TAF5	42.166666666666664
1	TAL1	61.0
1	TAPT1	309.1666666666667
1	TARM1	4.166666666666667
1	TAS2R20	7.5
1	TAS2R50	2.5
1	TASP1	755.3333333333334
1	TATDN2	528.1666666666666
1	TBC1D10C	404.1666666666667
1	TBC1D15	878.8333333333334
1	TBC1D20	640.1666666666666
1	TBC1D22A	324.3333333333333
1	TBC1D25	355.6666666666667
1	TBC1D2B	1064.8333333333333
1	TBC1D4	28.0
1	TBC1D5	1321.1666666666667
1	TBL1X	227.66666666666666
1	TBX1	2.6666666666666665
1	TCEA2	71.0
1	TCN2	83.66666666666667
1	TCP11L1	354.0
1	TEFM	467.0
1	TEX22	18.833333333333332
1	TEX9	289.0
1	TF	690.0
1	TFAP2E	36.666666666666664
1	TGFBR1	835.8333333333334
1	TGM5	9.833333333333334
1	TGS1	959.5
1	THRB	2.3333333333333335
1	THSD1	12.0
1	TIMMDC1	1501.0
1	TIMP1	4575.5
1	TIMP2	224.5
1	TIMP3	2.3333333333333335
1	TLR3	49.833333333333336
1	TLR4	29.0
1	TM9SF1	656.1666666666666
1	TMC5	40.5
1	TMC6	776.1666666666666
1	TMCO2	9.666666666666666
1	TMCO5B	2.3333333333333335
1	TMEM106C	1171.8333333333333
1	TMEM108	33.666666666666664
1	TMEM131	613.6666666666666
1	TMEM147	340.8333333333333
1	TMEM167B	2064.5
1	TMEM184B	242.66666666666666
1	TMEM204	142.33333333333334
1	TMEM205	544.0
1	TMEM216	801.5
1	TMEM218	392.5
1	TMEM243	1622.6666666666667
1	TMEM26	37.0
1	TMEM260	313.5
1	TMEM38B	293.1666666666667
1	TMEM62	46.5
1	TMEM63C	12.166666666666666
1	TMEM64	449.8333333333333
1	TMEM74	3.3333333333333335
1	TMEM74B	1.5
1	TMPRSS11E	26.333333333333332
1	TNFAIP1	477.5
1	TNFRSF21	55.333333333333336
1	TNFRSF9	507.3333333333333
1	TNFSF13	215.66666666666666
1	TNFSF15	210.66666666666666
1	TNKS1BP1	37.5
1	TNNI2	23.666666666666668
1	TNNT2	43.5
1	TNPO1	3661.6666666666665
1	TNS1	5.333333333333333
1	TNS3	1339.6666666666667
1	TOE1	1114.0
1	TOP3B	422.1666666666667
1	TOR1A	1075.3333333333333
1	TOR1AIP2	3535.8333333333335
1	TP53I3	95.16666666666667
1	TPCN2	91.16666666666667
1	TPH2	73.0
1	TPM1	209.16666666666666
1	TPM3	13803.5
1	TPRG1	20.333333333333332
1	TPSB2	35.333333333333336
1	TPTEP1	346.5
1	TRAF1	1633.6666666666667
1	TRAF4	298.5
1	TRAM2	918.1666666666666
1	TRAPPC5	882.5
1	TREH	4.333333333333333
1	TREML2	27.666666666666668
1	TRIM17	18.166666666666668
1	TRIM71	3.0
1	TRPM2	29.833333333333332
1	TRPM3	232.5
1	TSPAN13	53.666666666666664
1	TSPAN6	59.166666666666664
1	TSPAN9	3.5
1	TSSC4	221.33333333333334
1	TSTD1	1925.3333333333333
1	TTC12	69.5
1	TTC22	154.83333333333334
1	TTC27	572.1666666666666
1	TTC28	319.3333333333333
1	TTC39A	83.33333333333333
1	TTC3P1	3.8333333333333335
1	TTI1	1649.5
1	TUBB2A	18.166666666666668
1	TUBB4B	1092.3333333333333
1	TUBG2	295.1666666666667
1	TXNL4B	536.1666666666666
1	UBA5	326.6666666666667
1	UBAC1	165.5
1	UBE2E2	39.333333333333336
1	UBE2G1	975.6666666666666
1	UBE2H	798.1666666666666
1	UBE2I	1691.3333333333333
1	UBE2O	401.5
1	UBE2Q2	756.3333333333334
1	UBE2V2	3215.0
1	UBP1	533.5
1	UBR1	1105.3333333333333
1	UBR2	1310.8333333333333
1	UBR7	657.0
1	UCHL5	803.1666666666666
1	UCK2	294.8333333333333
1	UGP2	3197.8333333333335
1	UGT1A4	16.833333333333332
1	UGT3A2	13.833333333333334
1	UGT8	17.666666666666668
1	UNC119B	477.1666666666667
1	UNC13A	22.5
1	UNC13D	1029.6666666666667
1	UNC45A	687.1666666666666
1	UNC50	675.3333333333334
1	UNC5B	30.166666666666668
1	UPF2	2250.8333333333335
1	UQCC2	1464.8333333333333
1	USP11	2839.1666666666665
1	USP28	648.8333333333334
1	UTP14C	446.6666666666667
1	UTP15	542.3333333333334
1	UTP20	445.0
1	UTS2	108.33333333333333
1	UTY	1000.8333333333334
1	UXT	1442.0
1	VAT1	364.5
1	VGLL4	285.6666666666667
1	VMA21	921.6666666666666
1	VN1R5	1.0
1	VPREB3	8.5
1	VPS39	2388.8333333333335
1	VPS72	849.6666666666666
1	VSTM2L	15.333333333333334
1	WDFY4	80.83333333333333
1	WDHD1	148.5
1	WDR18	119.83333333333333
1	WDR25	240.33333333333334
1	WDR27	92.33333333333333
1	WDR4	297.3333333333333
1	WDR64	0.5
1	WDR66	418.5
1	WDR75	836.8333333333334
1	WFDC3	12.166666666666666
1	WIPF3	116.83333333333333
1	WNK2	1.0
1	WSB1	4138.833333333333
1	WSCD2	8.5
1	WT1	0.3333333333333333
1	WWC2	107.66666666666667
1	WWC3	150.5
1	WWTR1	361.5
1	XCR1	1.0
1	XIAP	1959.5
1	XPO7	674.5
1	XPOT	398.1666666666667
1	XRCC1	1294.5
1	XYLB	132.16666666666666
1	YAP1	1.3333333333333333
1	YIF1B	696.0
1	ZADH2	613.1666666666666
1	ZBED3	165.5
1	ZBTB26	120.66666666666667
1	ZBTB32	2.3333333333333335
1	ZBTB42	4.666666666666667
1	ZBTB6	200.33333333333334
1	ZCCHC10	878.1666666666666
1	ZCCHC9	689.8333333333334
1	ZDBF2	236.5
1	ZDHHC17	675.1666666666666
1	ZDHHC23	71.0
1	ZER1	416.3333333333333
1	ZFPM1	25.666666666666668
1	ZFYVE9	227.66666666666666
1	ZMYM4	546.0
1	ZMYM5	1356.5
1	ZMYM6	715.6666666666666
1	ZNF106	2071.6666666666665
1	ZNF124	223.83333333333334
1	ZNF131	1511.8333333333333
1	ZNF134	467.0
1	ZNF135	716.3333333333334
1	ZNF138	155.83333333333334
1	ZNF17	501.3333333333333
1	ZNF181	252.5
1	ZNF20	45.333333333333336
1	ZNF208	129.83333333333334
1	ZNF250	968.3333333333334
1	ZNF252P	602.6666666666666
1	ZNF273	315.1666666666667
1	ZNF292	2554.0
1	ZNF302	3701.0
1	ZNF366	31.166666666666668
1	ZNF398	276.3333333333333
1	ZNF417	198.16666666666666
1	ZNF449	141.16666666666666
1	ZNF484	175.33333333333334
1	ZNF485	249.5
1	ZNF486	239.33333333333334
1	ZNF496	641.1666666666666
1	ZNF500	409.3333333333333
1	ZNF503	8.166666666666666
1	ZNF512B	76.33333333333333
1	ZNF516	317.8333333333333
1	ZNF518B	758.6666666666666
1	ZNF521	8.166666666666666
1	ZNF550	815.1666666666666
1	ZNF551	482.0
1	ZNF586	615.0
1	ZNF607	68.83333333333333
1	ZNF627	329.5
1	ZNF649	408.3333333333333
1	ZNF69	67.83333333333333
1	ZNF695	5.5
1	ZNF70	452.8333333333333
1	ZNF720	1183.1666666666667
1	ZNF736	177.33333333333334
1	ZNF766	2054.0
1	ZNF775	7.333333333333333
1	ZNF80	10.0
1	ZNF805	54.666666666666664
