ILC3_H3K27ac_count_bins	Gene_Name	Mean_Gene_Expression
0	HLA-DOB	9.333333333333334
0	HLA-DPA1	4358.5
0	HLA-DPB2	8.833333333333334
0	HLA-DQA1	3486.6666666666665
0	HLA-DQA2	16.333333333333332
0	HLA-DQB1	1049.0
0	HLA-DQB2	22.5
0	HLA-DRA	3810.1666666666665
0	HLA-DRB1	5536.0
0	HLA-F	8316.0
0	HLA-G	14.333333333333334
0	HLCS	710.1666666666666
0	HMBS	221.0
0	HMG20A	2435.8333333333335
0	HMG20B	167.83333333333334
0	HMGB1	15756.166666666666
0	HMGB2	1787.1666666666667
0	HMGN1	1162.3333333333333
0	HMGN5	130.83333333333334
0	HMOX1	9.5
0	HMSD	46.0
0	HNF1A	65.0
0	HNF1B	21.833333333333332
0	HNF4A	14.5
0	HNF4G	10.666666666666666
0	HNMT	77.66666666666667
0	HNRNPA1L2	338.3333333333333
0	HNRNPH1	20235.666666666668
0	HNRNPH2	3107.0
0	HNRNPH3	1983.8333333333333
0	HNRNPKP3	6.333333333333333
0	HNRNPL	1484.6666666666667
0	HOMER2	682.5
0	HOMER3	25.0
0	HOOK3	1869.6666666666667
0	HORMAD2	31.0
0	HOXA10	229.66666666666666
0	HOXA4	12.333333333333334
0	HOXA6	408.6666666666667
0	HOXB13	3.1666666666666665
0	HOXB7	36.166666666666664
0	HOXC4	0.5
0	HPCAL1	117.66666666666667
0	HPD	24.666666666666668
0	HPDL	2.3333333333333335
0	HPRT1	1185.0
0	HPSE	156.66666666666666
0	HPX	1.8333333333333333
0	HRH2	7.166666666666667
0	HRH4	47.5
0	HRNR	2.6666666666666665
0	HS3ST1	11.166666666666666
0	HS3ST3A1	4.833333333333333
0	HS3ST3B1	398.3333333333333
0	HS6ST1	206.66666666666666
0	HS6ST2	3.1666666666666665
0	HSBP1	4061.1666666666665
0	HSD11B1	0.3333333333333333
0	HSD17B1	355.0
0	HSD17B10	1104.1666666666667
0	HSD17B11	2632.3333333333335
0	HSD17B12	1374.5
0	HSD17B13	149.16666666666666
0	HSD17B14	31.5
0	HSD17B2	258.1666666666667
0	HSD17B4	408.3333333333333
0	HSD17B6	40.333333333333336
0	HSD17B7	733.3333333333334
0	HSD3B7	66.33333333333333
0	HSDL2	891.3333333333334
0	HSF4	2.6666666666666665
0	HSF5	17.333333333333332
0	HSH2D	4499.5
0	HSP90AB1	42754.833333333336
0	HSP90B2P	8.666666666666666
0	HSPA12A	232.33333333333334
0	HSPA6	1094.6666666666667
0	HSPA7	30.0
0	HSPA9	3519.0
0	HSPB11	1093.0
0	HSPB9	13.833333333333334
0	HSPBP1	44.833333333333336
0	HSPH1	3532.1666666666665
0	HTATIP2	179.5
0	HTATSF1P2	2.5
0	HTN1	145.0
0	HTN3	85.83333333333333
0	HTR1D	30.5
0	HTR2A	7.5
0	HTR3B	28.0
0	HTR4	2.5
0	HTT	638.0
0	HUNK	105.83333333333333
0	HUS1	754.5
0	HUWE1	4885.166666666667
0	HYAL2	5.833333333333333
0	HYAL4	19.166666666666668
0	HYDIN	33.833333333333336
0	HYOU1	1333.1666666666667
0	IAPP	76.0
0	IBA57	860.5
0	IBTK	984.8333333333334
0	ICA1L	587.6666666666666
0	ICAM2	1887.8333333333333
0	ICAM3	2315.6666666666665
0	ICAM4	53.0
0	ICE1	402.6666666666667
0	ICE2	973.1666666666666
0	ID1	6.5
0	IDE	349.8333333333333
0	IDH1	432.3333333333333
0	IDH3A	2221.5
0	IDO1	1.5
0	IDUA	11.333333333333334
0	IER2	1729.3333333333333
0	IER3	106.5
0	IER5L	4.166666666666667
0	IFFO1	218.5
0	IFI16	3562.8333333333335
0	IFI27	114.66666666666667
0	IFIT1	129.0
0	IFIT1B	0.16666666666666666
0	IFIT2	341.5
0	IFIT5	177.0
0	IFITM1	26083.166666666668
0	IFITM10	891.5
0	IFITM2	14326.5
0	IFITM3	4351.5
0	IFITM5	2.5
0	IFNAR1	2363.8333333333335
0	IFNG	11.5
0	IFNGR2	348.1666666666667
0	IFNL1	76.83333333333333
0	IFNLR1	137.83333333333334
0	IFT122	316.5
0	IFT140	79.66666666666667
0	IFT20	1136.1666666666667
0	IFT27	415.6666666666667
0	IFT52	921.3333333333334
0	IGDCC3	39.333333333333336
0	IGF1	40.0
0	IGF2	0.16666666666666666
0	IGF2BP1	67.5
0	IGF2BP2	439.0
0	IGF2BP3	71.83333333333333
0	IGFL4	35.5
0	IGFLR1	1383.1666666666667
0	IGHV1OR15-1	281.8333333333333
0	IGLL5	1466.1666666666667
0	IGLON5	13.833333333333334
0	IGSF1	20.166666666666668
0	IGSF10	1.0
0	IGSF11	12.833333333333334
0	IGSF3	3.3333333333333335
0	IGSF5	11.666666666666666
0	IGSF8	135.5
0	IGSF9B	24.833333333333332
0	IKZF3	699.8333333333334
0	IKZF4	268.6666666666667
0	IL10	71.5
0	IL11	62.0
0	IL12A	1.5
0	IL12B	3.6666666666666665
0	IL13	8.5
0	IL15RA	80.33333333333333
0	IL17B	2.5
0	IL17D	3.3333333333333335
0	IL17F	116.66666666666667
0	IL17RA	935.1666666666666
0	IL17RC	25.5
0	IL17RD	86.5
0	IL18	542.6666666666666
0	IL18BP	80.16666666666667
0	IL19	4.333333333333333
0	IL1A	0.16666666666666666
0	IL1B	3.1666666666666665
0	IL1RAP	126.16666666666667
0	IL1RN	21.5
0	IL22RA2	314.0
0	IL24	138.66666666666666
0	IL2RA	987.6666666666666
0	IL2RG	50568.5
0	IL32	37615.0
0	IL36A	36.333333333333336
0	IL36G	2.3333333333333335
0	IL3RA	85.0
0	IL6	0.3333333333333333
0	IL6ST	2185.8333333333335
0	IL7	2.3333333333333335
0	IL9R	106.66666666666667
0	ILDR2	191.0
0	IMPAD1	604.6666666666666
0	IMPDH1	109.16666666666667
0	IMPDH2	3079.5
0	INCA1	16.333333333333332
0	INF2	105.83333333333333
0	INHBE	19.166666666666668
0	INIP	3548.5
0	INMT	185.83333333333334
0	INPP5E	136.16666666666666
0	INPP5F	235.33333333333334
0	INPP5K	298.8333333333333
0	INSC	9.0
0	INSL3	117.33333333333333
0	INSR	843.6666666666666
0	INTS1	102.66666666666667
0	INTS12	818.0
0	INTS3	831.5
0	INTS6L	540.8333333333334
0	INTS8	468.5
0	INTS9	1024.3333333333333
0	INTU	677.3333333333334
0	IP6K1	722.0
0	IPO13	221.66666666666666
0	IPO4	232.5
0	IPO5	1085.5
0	IQCB1	1145.0
0	IQCE	70.83333333333333
0	IQCF3	4.5
0	IQCJ-SCHIP1	1.3333333333333333
0	IQSEC1	11.666666666666666
0	IQSEC2	56.666666666666664
0	IQUB	1.0
0	IRAK1	371.3333333333333
0	IRF2BP2	3273.5
0	IRF4	407.6666666666667
0	IRF5	167.16666666666666
0	IRS2	368.0
0	ISG15	68.0
0	ISG20	1643.3333333333333
0	ISL1	2.1666666666666665
0	ISLR2	27.333333333333332
0	ISM2	1.8333333333333333
0	ISOC1	603.5
0	ISOC2	213.5
0	ISY1-RAB43	82.0
0	ITCH	2392.5
0	ITFG2	1528.3333333333333
0	ITGA2	41.333333333333336
0	ITGA2B	18.333333333333332
0	ITGA6	342.6666666666667
0	ITGA7	2.3333333333333335
0	ITGA9	22.0
0	ITGAD	92.0
0	ITGAE	2390.6666666666665
0	ITGAX	1614.6666666666667
0	ITGB1BP2	3.0
0	ITGB2	1336.8333333333333
0	ITGB4	5.0
0	ITGB6	3.6666666666666665
0	ITIH2	3.8333333333333335
0	ITIH3	45.666666666666664
0	ITIH4	180.83333333333334
0	ITIH5	219.5
0	ITIH6	6.166666666666667
0	ITPA	999.5
0	ITPK1	323.6666666666667
0	ITSN2	1086.8333333333333
0	IVD	5070.333333333333
0	IWS1	1290.8333333333333
0	IYD	81.33333333333333
0	IZUMO1	81.33333333333333
0	IZUMO2	306.5
0	JADE3	17.833333333333332
0	JAG1	113.66666666666667
0	JAG2	189.16666666666666
0	JAK3	14137.666666666666
0	JAM3	57.5
0	JPH3	2.1666666666666665
0	JRK	384.1666666666667
0	JSRP1	1444.0
0	JUP	261.1666666666667
0	KALRN	10.833333333333334
0	KANK1	294.0
0	KANK4	2.8333333333333335
0	KANSL1L	116.83333333333333
0	KATNB1	522.6666666666666
0	KAZN	40.333333333333336
0	KBTBD11	39.5
0	KBTBD12	117.33333333333333
0	KBTBD2	983.5
0	KBTBD4	1284.8333333333333
0	KBTBD6	548.8333333333334
0	KBTBD7	771.8333333333334
0	KCNA7	238.33333333333334
0	KCNAB2	903.0
0	KCNAB3	52.833333333333336
0	KCNB1	359.5
0	KCNC1	47.0
0	KCNC2	46.833333333333336
0	KCNC4	98.66666666666667
0	KCND3	21.5
0	KCNE1	57.166666666666664
0	KCNE2	1.8333333333333333
0	KCNE5	1.5
0	KCNH3	21.166666666666668
0	KCNH4	50.5
0	KCNIP2	2.5
0	KCNIP4	6.333333333333333
0	KCNJ11	79.16666666666667
0	KCNJ14	102.66666666666667
0	KCNJ15	98.83333333333333
0	KCNJ3	186.33333333333334
0	KCNJ5	104.5
0	KCNJ6	138.0
0	KCNJ9	0.16666666666666666
0	KCNK10	8.833333333333334
0	KCNK12	4.333333333333333
0	KCNK17	32.166666666666664
0	KCNK3	87.16666666666667
0	KCNK7	2.0
0	KCNMA1	1.5
0	KCNMB1	211.66666666666666
0	KCNMB2	1.8333333333333333
0	KCNN1	197.83333333333334
0	KCNN4	15.666666666666666
0	KCNQ1	2.6666666666666665
0	KCNQ3	30.166666666666668
0	KCNQ4	22.0
0	KCNQ5	764.6666666666666
0	KCNRG	28.5
0	KCNS1	4.833333333333333
0	KCNT1	12.5
0	KCP	295.0
0	KCTD12	9.666666666666666
0	KCTD15	0.6666666666666666
0	KCTD17	35.166666666666664
0	KCTD20	1247.8333333333333
0	KCTD21	390.0
0	KCTD3	67.0
0	KCTD4	0.5
0	KDELR1	742.6666666666666
0	KDELR2	397.3333333333333
0	KDELR3	9.666666666666666
0	KDM1A	685.0
0	KDM3B	1143.8333333333333
0	KDM7A	110.83333333333333
0	KHDRBS1	966.5
0	KHDRBS2	10.166666666666666
0	KHDRBS3	2.0
0	KHSRP	409.0
0	KIAA0040	285.8333333333333
0	KIAA0100	510.8333333333333
0	KIAA0319L	2160.5
0	KIAA0513	1148.6666666666667
0	KIAA0556	209.0
0	KIAA1109	1493.0
0	KIAA1191	1170.6666666666667
0	KIAA1257	201.16666666666666
0	KIAA1549	52.833333333333336
0	KIAA1549L	1.1666666666666667
0	KIAA1614	76.66666666666667
0	KIAA1671	210.66666666666666
0	KIAA1958	173.0
0	KIAA2013	174.0
0	KIAA2026	971.6666666666666
0	KIF13A	60.333333333333336
0	KIF13B	693.6666666666666
0	KIF14	45.5
0	KIF17	9.666666666666666
0	KIF19	42.666666666666664
0	KIF1A	11.166666666666666
0	KIF21B	172.66666666666666
0	KIF22	1290.8333333333333
0	KIF25	76.66666666666667
0	KIF3A	807.0
0	KIF3C	22.333333333333332
0	KIFC1	46.5
0	KIR3DX1	224.0
0	KIRREL3	65.83333333333333
0	KIZ	379.5
0	KLC1	359.3333333333333
0	KLC3	123.5
0	KLF1	1.8333333333333333
0	KLF11	386.6666666666667
0	KLF4	207.0
0	KLF7	490.1666666666667
0	KLF8	104.83333333333333
0	KLHDC8B	22.5
0	KLHL11	6.166666666666667
0	KLHL15	116.0
0	KLHL26	149.0
0	KLHL30	39.0
0	KLHL33	117.16666666666667
0	KLHL34	1.6666666666666667
0	KLHL36	1017.6666666666666
0	KLHL41	1.6666666666666667
0	KLHL9	734.6666666666666
0	KLK10	81.83333333333333
0	KLK13	4.833333333333333
0	KLK8	9.833333333333334
0	KLKP1	1.3333333333333333
0	KMT2C	3356.6666666666665
0	KMT2D	2205.1666666666665
0	KMT5A	1180.0
0	KNG1	1.6666666666666667
0	KNSTRN	391.6666666666667
0	KPNA2	1673.6666666666667
0	KPNA3	724.0
0	KPTN	46.666666666666664
0	KRBOX4	1549.3333333333333
0	KRT15	85.66666666666667
0	KRT16	7.0
0	KRT42P	56.833333333333336
0	KRT6A	40.0
0	KRT78	56.0
0	KRT81	6305.666666666667
0	KRT85	29.5
0	KRT86	2823.8333333333335
0	KRTAP5-11	3.8333333333333335
0	KSR1	509.1666666666667
0	KTI12	177.16666666666666
0	KTN1	2438.3333333333335
0	KYNU	384.0
0	L1CAM	0.16666666666666666
0	L1TD1	16.666666666666668
0	L3MBTL3	118.83333333333333
0	L3MBTL4	200.33333333333334
0	LACC1	389.3333333333333
0	LACTB	402.0
0	LAIR1	7377.0
0	LAIR2	133.66666666666666
0	LAMA4	28.0
0	LAMB3	4.833333333333333
0	LAMC2	45.833333333333336
0	LAMP1	820.6666666666666
0	LAMP2	1922.5
0	LAMP3	77.5
0	LAMTOR4	2547.0
0	LAMTOR5	2315.6666666666665
0	LANCL1	416.8333333333333
0	LAP3	1224.5
0	LAPTM4A	2810.6666666666665
0	LAPTM4B	638.6666666666666
0	LARP1	1342.5
0	LARP4B	1615.6666666666667
0	LASP1	3239.6666666666665
0	LAT2	8114.166666666667
0	LATS2	352.5
0	LAYN	275.0
0	LCAT	131.66666666666666
0	LCN12	4.333333333333333
0	LCN15	41.0
0	LCN2	40.333333333333336
0	LCOR	5008.666666666667
0	LDB2	285.3333333333333
0	LDHB	9803.666666666666
0	LDLR	651.1666666666666
0	LDLRAP1	165.0
0	LEF1	8.0
0	LEMD3	574.8333333333334
0	LENEP	5.166666666666667
0	LEP	35.833333333333336
0	LEXM	0.5
0	LFNG	31.666666666666668
0	LGALS12	9.0
0	LGALS2	6.666666666666667
0	LGALS3BP	2136.1666666666665
0	LGALS9	1572.1666666666667
0	LGALS9B	3.6666666666666665
0	LGALS9C	16.5
0	LGI1	22.0
0	LGMN	343.5
0	LGR4	7.5
0	LGR6	3.1666666666666665
0	LGSN	51.166666666666664
0	LHFPL1	4.333333333333333
0	LHFPL4	8.166666666666666
0	LHX4	18.333333333333332
0	LILRA4	33.0
0	LILRA5	118.0
0	LILRA6	58.666666666666664
0	LILRB2	101.33333333333333
0	LILRB3	15.666666666666666
0	LILRB4	16.833333333333332
0	LILRB5	89.33333333333333
0	LIMA1	422.5
0	LIMCH1	3.6666666666666665
0	LIMD1	737.8333333333334
0	LIMD2	1076.8333333333333
0	LIN28A	116.5
0	LIN28B	0.8333333333333334
0	LIN37	277.6666666666667
0	LINC00032	4.0
0	LINC00261	6.5
0	LINC00431	4.333333333333333
0	LINC00674	218.33333333333334
0	LINGO2	8.166666666666666
0	LINGO3	3.0
0	LINGO4	1319.6666666666667
0	LIPA	1245.3333333333333
0	LIPE	99.5
0	LIPH	84.66666666666667
0	LIPN	23.0
0	LITAF	234.16666666666666
0	LIX1	26.5
0	LLGL2	161.33333333333334
0	LMAN1	1674.6666666666667
0	LMAN2L	1626.5
0	LMBR1	120.16666666666667
0	LMBR1L	1416.3333333333333
0	LMNTD2	1.0
0	LMO2	10.0
0	LMOD2	3.1666666666666665
0	LMX1B	75.0
0	LONRF1	190.16666666666666
0	LONRF2	79.66666666666667
0	LOX	2.8333333333333335
0	LOXL1	47.0
0	LOXL2	113.33333333333333
0	LOXL4	5.333333333333333
0	LPAL2	417.1666666666667
0	LPAR2	76.83333333333333
0	LPAR3	14.666666666666666
0	LPAR4	1.1666666666666667
0	LPAR5	2.1666666666666665
0	LPCAT1	74.33333333333333
0	LPCAT2	119.16666666666667
0	LPCAT4	1082.5
0	LPGAT1	708.8333333333334
0	LPIN3	128.33333333333334
0	LPO	83.83333333333333
0	LRFN3	54.833333333333336
0	LRIG1	232.16666666666666
0	LRIT3	5.0
0	LRP11	116.0
0	LRP2	2.0
0	LRP5	13.5
0	LRP5L	119.66666666666667
0	LRP8	106.33333333333333
0	LRRC10	14.166666666666666
0	LRRC17	1.6666666666666667
0	LRRC19	84.0
0	LRRC25	84.0
0	LRRC28	1522.3333333333333
0	LRRC37A	119.16666666666667
0	LRRC37A2	1792.6666666666667
0	LRRC37A3	389.0
0	LRRC37A5P	60.166666666666664
0	LRRC37A6P	76.16666666666667
0	LRRC37B	810.1666666666666
0	LRRC3C	5.833333333333333
0	LRRC47	443.1666666666667
0	LRRC6	5.333333333333333
0	LRRC73	4.666666666666667
0	LRRC75B	37.0
0	LRRC9	2.8333333333333335
0	LRRIQ1	16.833333333333332
0	LRRK1	351.6666666666667
0	LRRK2	85.0
0	LRRN4CL	80.66666666666667
0	LRRTM2	2.0
0	LRSAM1	201.83333333333334
0	LSM14A	1782.0
0	LSM14B	80.0
0	LSM5	1711.5
0	LSM8	2143.1666666666665
0	LSMEM1	3.5
0	LSMEM2	1.3333333333333333
0	LSP1	4965.666666666667
0	LSS	303.1666666666667
0	LTB4R2	23.0
0	LTBP1	28.833333333333332
0	LTBP2	10.333333333333334
0	LTBP4	70.16666666666667
0	LTBR	949.3333333333334
0	LTC4S	12.833333333333334
0	LTK	4.333333333333333
0	LUC7L	600.3333333333334
0	LURAP1	21.666666666666668
0	LUZP1	3558.1666666666665
0	LUZP2	49.5
0	LY6G5B	353.5
0	LY6G5C	297.0
0	LY6G6E	7.0
0	LY6K	11.166666666666666
0	LY96	147.5
0	LYL1	70.0
0	LYPD2	8.0
0	LYPD3	143.66666666666666
0	LYPD5	116.16666666666667
0	LYSMD4	87.83333333333333
0	LYVE1	0.6666666666666666
0	LZTFL1	589.8333333333334
0	LZTR1	162.66666666666666
0	LZTS1	122.33333333333333
0	M1AP	29.166666666666668
0	MADCAM1	1.8333333333333333
0	MAF	1279.0
0	MAG	4.833333333333333
0	MAGEB10	25.0
0	MAGEB17	2.0
0	MAGED2	3671.5
0	MAGEH1	389.1666666666667
0	MAGI1	1.5
0	MAGI2	96.66666666666667
0	MAGIX	84.33333333333333
0	MAGT1	2971.5
0	MAL	89.83333333333333
0	MAL2	2.0
0	MALL	48.666666666666664
0	MALT1	124.83333333333333
0	MAMDC2	2.5
0	MAMLD1	39.5
0	MAMSTR	75.16666666666667
0	MAN1B1	1422.8333333333333
0	MAN1C1	975.0
0	MAN2A1	916.3333333333334
0	MAN2A2	1050.3333333333333
0	MAP10	16.166666666666668
0	MAP1A	21.666666666666668
0	MAP1LC3B2	13.0
0	MAP1LC3C	30.333333333333332
0	MAP2	28.166666666666668
0	MAP2K2	576.6666666666666
0	MAP2K3	335.0
0	MAP2K5	62.166666666666664
0	MAP3K13	2032.1666666666667
0	MAP3K15	117.5
0	MAP3K19	0.6666666666666666
0	MAP3K6	54.333333333333336
0	MAP4	4426.333333333333
0	MAP4K4	924.5
0	MAP6D1	3.5
0	MAP7D2	2.0
0	MAPK11	8.5
0	MAPK12	82.5
0	MAPK13	322.1666666666667
0	MAPK1IP1L	6147.0
0	MAPK7	41.833333333333336
0	MAPK8	337.8333333333333
0	MAPK8IP1	8.333333333333334
0	MAPKAP1	316.8333333333333
0	MAPKAPK5	752.5
0	MAPRE3	7.0
0	MARCKS	61.333333333333336
0	MARCKSL1	14.833333333333334
0	MARK3	864.0
0	MARK4	209.0
0	MARVELD2	325.6666666666667
0	MARVELD3	121.66666666666667
0	MAS1	293.6666666666667
0	MASP2	16.333333333333332
0	MAST1	126.5
0	MAST2	155.66666666666666
0	MAX	2299.3333333333335
0	MB	96.0
0	MB21D2	84.66666666666667
0	MBD1	761.0
0	MBD5	869.5
0	MBD6	479.6666666666667
0	MBIP	719.5
0	MBNL3	364.3333333333333
0	MBOAT1	34.333333333333336
0	MBTPS1	1388.1666666666667
0	MC1R	35.666666666666664
0	MC2R	12.166666666666666
0	MCAM	387.5
0	MCAT	52.5
0	MCC	138.0
0	MCF2L	86.66666666666667
0	MCHR2	2.6666666666666665
0	MCM4	214.33333333333334
0	MCM8	280.3333333333333
0	MCMDC2	173.0
0	MCOLN2	50.166666666666664
0	MCOLN3	178.66666666666666
0	MCRS1	2612.3333333333335
0	MCTP1	78.33333333333333
0	MCTS1	515.1666666666666
0	MCU	153.16666666666666
0	MDFI	2.3333333333333335
0	MDGA1	9.166666666666666
0	MDM2	3725.0
0	ME1	24.166666666666668
0	MECOM	17.333333333333332
0	MECP2	2086.1666666666665
0	MED10	1699.8333333333333
0	MED11	983.1666666666666
0	MED12	915.8333333333334
0	MED12L	499.8333333333333
0	MED13	1356.8333333333333
0	MED16	136.5
0	MED18	739.5
0	MED22	213.83333333333334
0	MED6	697.1666666666666
0	MEF2C	1183.6666666666667
0	MEFV	266.8333333333333
0	MEGF11	6.0
0	MEGF6	2.1666666666666665
0	MEIS1	273.8333333333333
0	MERTK	91.16666666666667
0	MEST	494.8333333333333
0	MET	47.5
0	METRN	29.166666666666668
0	METRNL	64.83333333333333
0	METTL15	483.6666666666667
0	METTL16	1332.0
0	METTL17	2011.3333333333333
0	METTL21EP	8.833333333333334
0	METTL22	721.0
0	METTL23	439.8333333333333
0	METTL24	13.0
0	METTL2A	1008.1666666666666
0	METTL2B	2000.6666666666667
0	METTL3	582.5
0	METTL6	524.5
0	MEX3B	33.166666666666664
0	MFAP3L	63.833333333333336
0	MFAP4	2.8333333333333335
0	MFAP5	45.5
0	MFGE8	484.5
0	MFHAS1	397.5
0	MFN2	669.8333333333334
0	MFSD10	87.0
0	MFSD12	100.66666666666667
0	MFSD14C	1129.1666666666667
0	MFSD2A	54.5
0	MFSD2B	27.666666666666668
0	MFSD6L	1.8333333333333333
0	MGA	1951.1666666666667
0	MGAT1	1053.0
0	MGAT3	7.666666666666667
0	MGAT4B	16.833333333333332
0	MGAT4C	79.33333333333333
0	MGAT5B	17.333333333333332
0	MGST2	755.3333333333334
0	MICAL1	1860.5
0	MICU1	1039.6666666666667
0	MICU2	477.0
0	MID1IP1	112.66666666666667
0	MID2	7.5
0	MIDN	487.3333333333333
0	MIEF2	109.5
0	MINK1	418.0
0	MIPOL1	2207.6666666666665
0	MIS18A	148.0
0	MISP	6.833333333333333
0	MITF	42.5
0	MIXL1	59.333333333333336
0	MKNK1	1537.1666666666667
0	MKRN3	12.666666666666666
0	MKRN9P	55.333333333333336
0	MLANA	127.0
0	MLF2	723.5
0	MLKL	529.1666666666666
0	MLLT10	595.5
0	MLXIPL	86.0
0	MMAA	181.66666666666666
0	MMADHC	2413.5
0	MMD	220.16666666666666
0	MMP11	20.0
0	MMP13	8.0
0	MMP17	3.0
0	MMP19	1.8333333333333333
0	MMP23B	1.5
0	MMP25	277.6666666666667
0	MMP9	10.833333333333334
0	MMRN2	16.5
0	MMS22L	815.5
0	MN1	27.5
0	MNAT1	494.1666666666667
0	MNDA	2.0
0	MNT	397.8333333333333
0	MOB2	327.6666666666667
0	MOB3C	658.3333333333334
0	MOBP	74.83333333333333
0	MOCS1	3.8333333333333335
0	MOCS2	636.6666666666666
0	MOGAT3	86.33333333333333
0	MON1B	1037.1666666666667
0	MON2	1015.8333333333334
0	MORC4	2626.8333333333335
0	MORF4L1	7985.833333333333
0	MORF4L2	2460.0
0	MOSPD3	391.1666666666667
0	MOV10L1	30.666666666666668
0	MPC1	686.3333333333334
0	MPDU1	372.8333333333333
0	MPEG1	4.833333333333333
0	MPG	1061.0
0	MPI	1443.3333333333333
0	MPL	2.1666666666666665
0	MPO	1.6666666666666667
0	MPPE1	1445.0
0	MPPED2	138.33333333333334
0	MPV17	1939.8333333333333
0	MPV17L	2176.5
0	MPV17L2	220.83333333333334
0	MPZL1	234.0
0	MRM2	1704.8333333333333
0	MROH1	435.3333333333333
0	MROH6	2.3333333333333335
0	MRPL14	1554.6666666666667
0	MRPL15	297.3333333333333
0	MRPL16	1013.5
0	MRPL19	639.6666666666666
0	MRPL23	32.333333333333336
0	MRPL28	725.0
0	MRPL3	745.5
0	MRPL33	1228.1666666666667
0	MRPL36	902.8333333333334
0	MRPL42	4655.166666666667
0	MRPL44	1020.3333333333334
0	MRPL45P2	291.3333333333333
0	MRPL55	966.8333333333334
0	MRPS10	1955.3333333333333
0	MRPS14	897.3333333333334
0	MRPS15	573.3333333333334
0	MRPS22	542.0
0	MRPS26	76.66666666666667
0	MRPS28	525.8333333333334
0	MRPS30	339.1666666666667
0	MRPS33	1473.3333333333333
0	MRPS5	1308.5
0	MRVI1	11.0
0	MS4A1	288.1666666666667
0	MS4A10	81.33333333333333
0	MS4A14	3.0
0	MS4A2	27.333333333333332
0	MS4A3	0.16666666666666666
0	MS4A4E	4.833333333333333
0	MS4A5	2.6666666666666665
0	MS4A6A	413.6666666666667
0	MSANTD1	41.333333333333336
0	MSANTD2	92.0
0	MSANTD3	136.5
0	MSANTD3-TMEFF1	20.666666666666668
0	MSC	0.3333333333333333
0	MSH4	0.16666666666666666
0	MSL3	962.6666666666666
0	MSMO1	1360.1666666666667
0	MSMP	24.166666666666668
0	MSN	23918.0
0	MSRA	101.33333333333333
0	MSX1	250.5
0	MSX2P1	4.0
0	MT1F	33.166666666666664
0	MT1M	3.8333333333333335
0	MT2A	264.3333333333333
0	MTA2	275.8333333333333
0	MTA3	751.1666666666666
0	MTAP	755.3333333333334
0	MTCH1	473.8333333333333
0	MTDH	2085.0
0	MTFMT	571.0
0	MTFP1	35.0
0	MTFR1L	1599.8333333333333
0	MTG1	706.8333333333334
0	MTHFD2P1	39.333333333333336
0	MTHFSD	124.83333333333333
0	MTM1	832.1666666666666
0	MTMR1	160.16666666666666
0	MTMR4	1052.3333333333333
0	MTMR6	494.8333333333333
0	MTMR9	716.6666666666666
0	MTPAP	3538.5
0	MTRNR2L1	12187.166666666666
0	MTRNR2L10	3620.8333333333335
0	MTRNR2L3	1878.0
0	MTRNR2L4	1598.6666666666667
0	MTRNR2L7	1.1666666666666667
0	MTRR	658.0
0	MTTP	6.0
0	MTUS1	207.5
0	MTX1	680.0
0	MUC12	89.5
0	MUC15	2.5
0	MUC16	693.1666666666666
0	MUC19	2.8333333333333335
0	MUC2	232.83333333333334
0	MUC20	151.5
0	MUC4	9.0
0	MUC6	5.833333333333333
0	MUSK	3.1666666666666665
0	MUSTN1	5.333333333333333
0	MVB12A	298.5
0	MXD3	17.666666666666668
0	MXRA7	803.8333333333334
0	MXRA8	3.1666666666666665
0	MYADM	2551.3333333333335
0	MYBPC2	1.6666666666666667
0	MYBPC3	4.166666666666667
0	MYCL	0.16666666666666666
0	MYCT1	2.5
0	MYEF2	151.16666666666666
0	MYH14	11.166666666666666
0	MYH15	2.5
0	MYH16	1.1666666666666667
0	MYH3	60.833333333333336
0	MYH9	3300.5
0	MYL5	111.66666666666667
0	MYLIP	721.8333333333334
0	MYLK3	437.3333333333333
0	MYLPF	75.83333333333333
0	MYO15A	108.33333333333333
0	MYO16	1.6666666666666667
0	MYO19	675.6666666666666
0	MYO1B	39.333333333333336
0	MYO1C	29.666666666666668
0	MYO1E	387.1666666666667
0	MYO1F	2200.1666666666665
0	MYO1H	5.333333333333333
0	MYO5C	79.5
0	MYO9A	2051.5
0	MYO9B	721.1666666666666
0	MYOM3	38.0
0	MYOT	55.666666666666664
0	MYOZ2	0.5
0	MYOZ3	13.666666666666666
0	MYRF	8.0
0	MYT1	7.166666666666667
0	MZT2A	374.1666666666667
0	N4BP1	736.0
0	N6AMT1	506.0
0	NAA10	547.6666666666666
0	NAA25	1588.5
0	NAA40	1091.6666666666667
0	NAALAD2	7.833333333333333
0	NAALADL1	986.3333333333334
0	NACA2	3.5
0	NACC2	33.5
0	NADK	273.6666666666667
0	NADK2	284.3333333333333
0	NAE1	989.8333333333334
0	NAF1	147.66666666666666
0	NAGA	1075.1666666666667
0	NAGLU	67.33333333333333
0	NAIP	923.3333333333334
0	NANOG	163.83333333333334
0	NANOGNB	2.8333333333333335
0	NANOS1	40.833333333333336
0	NAPB	215.66666666666666
0	NAPRT	43.0
0	NAPSA	67.0
0	NAPSB	22.0
0	NARF	3001.0
0	NARS2	288.0
0	NAT1	286.3333333333333
0	NAT14	7.0
0	NAT16	9.166666666666666
0	NAT8	3.6666666666666665
